"rgn_id","resilience_score"
1101,0.596220019465498
1404,0
2101,0.591661838668764
2102,0
2104,0
2301,0
3101,0.0728540151811559
3102,0
3201,0
3303,0
3304,0
4101,0.0728540151811559
4102,0.556569356357471
4104,0
4202,0
4203,0
4301,0
5101,0.0728540151811559
5102,0
5103,0
5104,0
5105,0
5107,0
5109,0
5201,0
5401,0
5403,0
5405,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
6201,0
6203,0
6205,0
6206,0
7102,0
7103,0
7202,0
7203,0
7303,0
7309,0
8102,1
8106,0
8107,0
8108,0
8110,0
8111,0
8112,0
8201,0
8202,0
8203,0
8206,0
8207,0
9102,0
9116,0
9117,0
9118,0
10101,0
10102,0
10103,0
10104,0
10106,0
10108,0
10109,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10303,0
10305,0
10306,0
10401,0
10403,0
11201,0
11202,0
11203,0
11303,0
12101,0.0728540151811559
12102,0
12103,0
12104,0
12201,0
12301,0
12302,0
12303,0
12401,0
12402,0
14101,0.78364868442513
14102,0
14106,0
14201,0
15101,0.443141743055094
15102,0
16202,0
16203,0
16207,0
