"rgn_id","year","score","producto"
1101,2020,0.563607317738223,"Aceite"
1101,2021,0.588886425611392,"Aceite"
1101,2022,0.550670174160672,"Aceite"
1101,2023,0.562095767042241,"Aceite"
1101,2024,0.634886674236375,"Aceite"
1404,2020,0.563607317738223,"Aceite"
1404,2021,0.588886425611392,"Aceite"
1404,2022,0.550670174160672,"Aceite"
1404,2023,0.562095767042241,"Aceite"
1404,2024,0.634886674236375,"Aceite"
2101,2020,0.563607317738223,"Aceite"
2101,2021,0.588886425611392,"Aceite"
2101,2022,0.550670174160672,"Aceite"
2101,2023,0.562095767042241,"Aceite"
2101,2024,0.634886674236375,"Aceite"
2102,2020,0.563607317738223,"Aceite"
2102,2021,0.588886425611392,"Aceite"
2102,2022,0.550670174160672,"Aceite"
2102,2023,0.562095767042241,"Aceite"
2102,2024,0.634886674236375,"Aceite"
2104,2020,0.563607317738223,"Aceite"
2104,2021,0.588886425611392,"Aceite"
2104,2022,0.550670174160672,"Aceite"
2104,2023,0.562095767042241,"Aceite"
2104,2024,0.634886674236375,"Aceite"
2301,2020,0.563607317738223,"Aceite"
2301,2021,0.588886425611392,"Aceite"
2301,2022,0.550670174160672,"Aceite"
2301,2023,0.562095767042241,"Aceite"
2301,2024,0.634886674236375,"Aceite"
3101,2020,0.563607317738223,"Aceite"
3101,2021,0.588886425611392,"Aceite"
3101,2022,0.550670174160672,"Aceite"
3101,2023,0.562095767042241,"Aceite"
3101,2024,0.634886674236375,"Aceite"
3102,2020,0.563607317738223,"Aceite"
3102,2021,0.588886425611392,"Aceite"
3102,2022,0.550670174160672,"Aceite"
3102,2023,0.562095767042241,"Aceite"
3102,2024,0.634886674236375,"Aceite"
3201,2020,0.563607317738223,"Aceite"
3201,2021,0.588886425611392,"Aceite"
3201,2022,0.550670174160672,"Aceite"
3201,2023,0.562095767042241,"Aceite"
3201,2024,0.634886674236375,"Aceite"
3303,2020,0.563607317738223,"Aceite"
3303,2021,0.588886425611392,"Aceite"
3303,2022,0.550670174160672,"Aceite"
3303,2023,0.562095767042241,"Aceite"
3303,2024,0.634886674236375,"Aceite"
3304,2020,0.563607317738223,"Aceite"
3304,2021,0.588886425611392,"Aceite"
3304,2022,0.550670174160672,"Aceite"
3304,2023,0.562095767042241,"Aceite"
3304,2024,0.634886674236375,"Aceite"
4101,2020,0.639643259490019,"Aceite"
4101,2021,0.63193894220107,"Aceite"
4101,2022,0.638155989418326,"Aceite"
4101,2023,0.615665214478924,"Aceite"
4101,2024,0.671512952915755,"Aceite"
4102,2020,0.639643259490019,"Aceite"
4102,2021,0.63193894220107,"Aceite"
4102,2022,0.638155989418326,"Aceite"
4102,2023,0.615665214478924,"Aceite"
4102,2024,0.671512952915755,"Aceite"
4104,2020,0.639643259490019,"Aceite"
4104,2021,0.63193894220107,"Aceite"
4104,2022,0.638155989418326,"Aceite"
4104,2023,0.615665214478924,"Aceite"
4104,2024,0.671512952915755,"Aceite"
4202,2020,0.639643259490019,"Aceite"
4202,2021,0.63193894220107,"Aceite"
4202,2022,0.638155989418326,"Aceite"
4202,2023,0.615665214478924,"Aceite"
4202,2024,0.671512952915755,"Aceite"
4203,2020,0.639643259490019,"Aceite"
4203,2021,0.63193894220107,"Aceite"
4203,2022,0.638155989418326,"Aceite"
4203,2023,0.615665214478924,"Aceite"
4203,2024,0.671512952915755,"Aceite"
4301,2020,0.639643259490019,"Aceite"
4301,2021,0.63193894220107,"Aceite"
4301,2022,0.638155989418326,"Aceite"
4301,2023,0.615665214478924,"Aceite"
4301,2024,0.671512952915755,"Aceite"
