"rgn_id","sector","year","jobs"
"03102","Acuicultura","2022",74
"03102","Acuicultura","2023",58
"03102","Acuicultura","2024",74
"03102","Acuicultura","2020",133
"03102","Acuicultura","2021",84
"03102","Transporte","2022",1
"03102","Transporte","2023",0
"03102","Transporte","2024",0
"03102","Transporte","2020",73
"03102","Transporte","2021",0
"03102","Turismo","2022",23
"03102","Turismo","2023",4
"03102","Turismo","2024",17
"03102","Turismo","2020",2
"03102","Turismo","2021",0
"15102","Alojamiento","2022",2
"15102","Alojamiento","2023",2
"15102","Alojamiento","2024",3
"15102","Alojamiento","2020",4
"15102","Alojamiento","2021",3
"15102","Turismo","2022",1
"15102","Turismo","2023",0
"15102","Turismo","2024",0
"15102","Turismo","2020",0
"15102","Turismo","2021",1
"04202","Alojamiento","2022",11
"04202","Alojamiento","2023",12
"04202","Alojamiento","2024",10
"04202","Alojamiento","2020",13
"04202","Alojamiento","2021",12
"04202","Pesca","2022",0
"04202","Pesca","2023",1
"04202","Pesca","2024",2
"04202","Pesca","2020",0
"04202","Pesca","2021",0
"04202","Turismo","2022",NA
"04202","Turismo","2023",1
"04202","Turismo","2024",NA
"04202","Turismo","2020",NA
"04202","Turismo","2021",NA
"08203","Alojamiento","2022",11
"08203","Alojamiento","2023",5
"08203","Alojamiento","2024",6
"08203","Alojamiento","2020",14
"08203","Alojamiento","2021",22
"08203","Turismo","2022",2
"08203","Turismo","2023",2
"08203","Turismo","2024",4
"08203","Turismo","2020",2
"08203","Turismo","2021",1
"09102","Alojamiento","2022",9
"09102","Alojamiento","2023",5
"09102","Alojamiento","2024",3
"09102","Alojamiento","2020",8
"09102","Alojamiento","2021",4
"09102","Turismo","2022",2
"09102","Turismo","2023",0
"09102","Turismo","2024",0
"09102","Turismo","2020",2
"09102","Turismo","2021",5
"05603","Pesca","2022",9
"05603","Pesca","2023",9
"05603","Pesca","2024",8
"05603","Pesca","2020",27
"05603","Pesca","2021",12
"05603","Alojamiento","2022",15
"05603","Alojamiento","2023",28
"05603","Alojamiento","2024",18
"05603","Alojamiento","2020",25
"05603","Alojamiento","2021",28
"05102","Turismo","2022",7
"05102","Turismo","2023",NA
"05102","Turismo","2024",3
"05102","Turismo","2020",0
"05102","Turismo","2021",9
"05102","Pesca","2022",26
"05102","Pesca","2023",8
"05102","Pesca","2024",1
"05102","Pesca","2020",0
"05102","Pesca","2021",4
"05102","Alojamiento","2022",114
"05102","Alojamiento","2023",129
"05102","Alojamiento","2024",111
"05102","Alojamiento","2020",48
"05102","Alojamiento","2021",65
"05102","Acuicultura","2022",1
"05102","Acuicultura","2023",NA
"05102","Acuicultura","2024",NA
"05102","Acuicultura","2020",NA
"05102","Acuicultura","2021",NA
"10201","Acuicultura","2022",2924
"10201","Acuicultura","2023",2654
"10201","Acuicultura","2024",2366
"10201","Acuicultura","2020",2251
"10201","Acuicultura","2021",2419
"10201","Transporte","2022",696
"10201","Transporte","2023",876
"10201","Transporte","2024",830
"10201","Transporte","2020",627
"10201","Transporte","2021",691
"10201","Alojamiento","2022",76
"10201","Alojamiento","2023",69
"10201","Alojamiento","2024",84
"10201","Alojamiento","2020",63
"10201","Alojamiento","2021",81
"10201","Turismo","2022",47
"10201","Turismo","2023",69
"10201","Turismo","2024",108
"10201","Turismo","2020",57
"10201","Turismo","2021",32
"10201","Pesca","2022",37
"10201","Pesca","2023",30
"10201","Pesca","2024",168
"10201","Pesca","2020",5
"10201","Pesca","2021",47
"10401","Acuicultura","2022",34
"10401","Acuicultura","2023",23
"10401","Acuicultura","2024",15
"10401","Acuicultura","2020",49
"10401","Acuicultura","2021",14
"10401","Turismo","2022",0
"10401","Turismo","2023",2
"10401","Turismo","2024",6
"10401","Turismo","2020",6
"10401","Turismo","2021",2
"10401","Alojamiento","2022",31
"10401","Alojamiento","2023",39
"10401","Alojamiento","2024",47
"10401","Alojamiento","2020",26
"10401","Alojamiento","2021",24
"10401","Pesca","2022",7
"10401","Pesca","2023",2
"10401","Pesca","2024",8
"10401","Pesca","2020",1
"10401","Pesca","2021",7
"10401","Transporte","2022",37
"10401","Transporte","2023",43
"10401","Transporte","2024",39
"10401","Transporte","2020",51
"10401","Transporte","2021",47
"03201","Pesca","2022",34
"03201","Pesca","2023",26
"03201","Pesca","2024",22
"03201","Pesca","2020",41
"03201","Pesca","2021",32
"03201","Acuicultura","2022",5
"03201","Acuicultura","2023",4
"03201","Acuicultura","2024",3
"03201","Acuicultura","2020",2
"03201","Acuicultura","2021",7
"03201","Alojamiento","2022",16
"03201","Alojamiento","2023",24
"03201","Alojamiento","2024",33
"03201","Alojamiento","2020",17
"03201","Alojamiento","2021",14
"07202","Alojamiento","2022",3
"07202","Alojamiento","2023",2
"07202","Alojamiento","2024",6
"07202","Alojamiento","2020",22
"07202","Alojamiento","2021",2
"07202","Turismo","2022",1
"07202","Turismo","2023",1
"07202","Turismo","2024",0
"07202","Turismo","2020",NA
"07202","Turismo","2021",NA
"10203","Pesca","2022",635
"10203","Pesca","2023",754
"10203","Pesca","2024",683
"10203","Pesca","2020",1
"10203","Pesca","2021",625
"10203","Turismo","2022",2
"10203","Turismo","2023",1
"10203","Turismo","2024",2
"10203","Turismo","2020",0
"10203","Turismo","2021",0
"10203","Transporte","2022",243
"10203","Transporte","2023",203
"10203","Transporte","2024",176
"10203","Transporte","2020",230
"10203","Transporte","2021",289
"10203","Acuicultura","2022",5108
"10203","Acuicultura","2023",5384
"10203","Acuicultura","2024",4938
"10203","Acuicultura","2020",4571
"10203","Acuicultura","2021",4693
"10203","Alojamiento","2022",25
"10203","Alojamiento","2023",16
"10203","Alojamiento","2024",20
"10203","Alojamiento","2020",24
"10203","Alojamiento","2021",29
"11202","Acuicultura","2022",567
"11202","Acuicultura","2023",762
"11202","Acuicultura","2024",616
"11202","Acuicultura","2020",430
"11202","Acuicultura","2021",424
"11202","Turismo","2022",8
"11202","Turismo","2023",9
"11202","Turismo","2024",10
"11202","Turismo","2020",2
"11202","Turismo","2021",3
"11202","Pesca","2022",9
"11202","Pesca","2023",16
"11202","Pesca","2024",51
"11202","Pesca","2020",3
"11202","Pesca","2021",2
"11202","Transporte","2022",52
"11202","Transporte","2023",65
"11202","Transporte","2024",95
"11202","Transporte","2020",35
"11202","Transporte","2021",44
"11202","Alojamiento","2022",83
"11202","Alojamiento","2023",72
"11202","Alojamiento","2024",72
"11202","Alojamiento","2020",80
"11202","Alojamiento","2021",82
"16202","Pesca","2022",13
"16202","Pesca","2023",18
"16202","Pesca","2024",15
"16202","Pesca","2020",9
"16202","Pesca","2021",3
"16202","Alojamiento","2022",14
"16202","Alojamiento","2023",8
"16202","Alojamiento","2024",9
"16202","Alojamiento","2020",6
"16202","Alojamiento","2021",11
"16202","Turismo","2022",1
"16202","Turismo","2023",0
"16202","Turismo","2024",0
"16202","Turismo","2020",0
"16202","Turismo","2021",0
"10103","Turismo","2022",53
"10103","Turismo","2023",4
"10103","Turismo","2024",2
"10103","Turismo","2020",43
"10103","Turismo","2021",34
"10103","Acuicultura","2022",142
"10103","Acuicultura","2023",126
"10103","Acuicultura","2024",139
"10103","Acuicultura","2020",163
"10103","Acuicultura","2021",126
"10103","Transporte","2022",2
"10103","Transporte","2023",4
"10103","Transporte","2024",2
"10103","Transporte","2020",6
"10103","Transporte","2021",4
"10103","Alojamiento","2022",41
"10103","Alojamiento","2023",37
"10103","Alojamiento","2024",28
"10103","Alojamiento","2020",29
"10103","Alojamiento","2021",33
"10103","Pesca","2022",1
"10103","Pesca","2023",1
"10103","Pesca","2024",2
"10103","Pesca","2020",1
"10103","Pesca","2021",1
"16203","Alojamiento","2022",18
"16203","Alojamiento","2023",16
"16203","Alojamiento","2024",11
"16203","Alojamiento","2020",17
"16203","Alojamiento","2021",17
"16203","Turismo","2022",NA
"16203","Turismo","2023",4
"16203","Turismo","2024",2
"16203","Turismo","2020",0
"16203","Turismo","2021",0
"05103","Alojamiento","2022",30
"05103","Alojamiento","2023",14
"05103","Alojamiento","2024",19
"05103","Alojamiento","2020",36
"05103","Alojamiento","2021",36
"05103","Turismo","2022",5
"05103","Turismo","2023",9
"05103","Turismo","2024",13
"05103","Turismo","2020",3
"05103","Turismo","2021",3
"05103","Pesca","2022",NA
"05103","Pesca","2023",6
"05103","Pesca","2024",6
"05103","Pesca","2020",NA
"05103","Pesca","2021",NA
"07102","Pesca","2022",124
"07102","Pesca","2023",150
"07102","Pesca","2024",168
"07102","Pesca","2020",96
"07102","Pesca","2021",143
"07102","Acuicultura","2022",0
"07102","Acuicultura","2023",1
"07102","Acuicultura","2024",0
"07102","Acuicultura","2020",1
"07102","Acuicultura","2021",0
"07102","Alojamiento","2022",113
"07102","Alojamiento","2023",64
"07102","Alojamiento","2024",48
"07102","Alojamiento","2020",67
"07102","Alojamiento","2021",59
"07102","Transporte","2022",0
"07102","Transporte","2023",1
"07102","Transporte","2024",1
"07102","Transporte","2020",NA
"07102","Transporte","2021",0
"07102","Turismo","2022",9
"07102","Turismo","2023",4
"07102","Turismo","2024",2
"07102","Turismo","2020",0
"07102","Turismo","2021",6
"03101","Turismo","2022",23
"03101","Turismo","2023",24
"03101","Turismo","2024",42
"03101","Turismo","2020",8
"03101","Turismo","2021",23
"03101","Pesca","2022",27
"03101","Pesca","2023",50
"03101","Pesca","2024",42
"03101","Pesca","2020",40
"03101","Pesca","2021",61
"03101","Alojamiento","2022",256
"03101","Alojamiento","2023",198
"03101","Alojamiento","2024",132
"03101","Alojamiento","2020",450
"03101","Alojamiento","2021",219
"03101","Acuicultura","2022",8
"03101","Acuicultura","2023",0
"03101","Acuicultura","2024",0
"03101","Acuicultura","2020",NA
"03101","Acuicultura","2021",4
"04102","Pesca","2022",1387
"04102","Pesca","2023",1944
"04102","Pesca","2024",1666
"04102","Pesca","2020",1677
"04102","Pesca","2021",1580
"04102","Turismo","2022",28
"04102","Turismo","2023",16
"04102","Turismo","2024",15
"04102","Turismo","2020",22
"04102","Turismo","2021",15
"04102","Acuicultura","2022",144
"04102","Acuicultura","2023",87
"04102","Acuicultura","2024",211
"04102","Acuicultura","2020",252
"04102","Acuicultura","2021",216
"04102","Alojamiento","2022",166
"04102","Alojamiento","2023",119
"04102","Alojamiento","2024",120
"04102","Alojamiento","2020",161
"04102","Alojamiento","2021",196
"04102","Transporte","2022",106
"04102","Transporte","2023",98
"04102","Transporte","2024",75
"04102","Transporte","2020",41
"04102","Transporte","2021",123
"08102","Pesca","2022",4845
"08102","Pesca","2023",5145
"08102","Pesca","2024",4113
"08102","Pesca","2020",3072
"08102","Pesca","2021",3339
"08102","Turismo","2022",2
"08102","Turismo","2023",2
"08102","Turismo","2024",0
"08102","Turismo","2020",4
"08102","Turismo","2021",4
"08102","Alojamiento","2022",16
"08102","Alojamiento","2023",14
"08102","Alojamiento","2024",12
"08102","Alojamiento","2020",20
"08102","Alojamiento","2021",16
"08102","Acuicultura","2022",88
"08102","Acuicultura","2023",121
"08102","Acuicultura","2024",179
"08102","Acuicultura","2020",124
"08102","Acuicultura","2021",91
"08102","Transporte","2022",760
"08102","Transporte","2023",818
"08102","Transporte","2024",1087
"08102","Transporte","2020",667
"08102","Transporte","2021",852
"14102","Pesca","2022",26
"14102","Pesca","2023",26
"14102","Pesca","2024",25
"14102","Pesca","2020",8
"14102","Pesca","2021",7
"14102","Alojamiento","2022",7
"14102","Alojamiento","2023",4
"14102","Alojamiento","2024",13
"14102","Alojamiento","2020",6
"14102","Alojamiento","2021",7
"14102","Acuicultura","2022",34
"14102","Acuicultura","2023",0
"14102","Acuicultura","2024",0
"14102","Acuicultura","2020",1
"14102","Acuicultura","2021",36
"14102","Transporte","2022",23
"14102","Transporte","2023",81
"14102","Transporte","2024",105
"14102","Transporte","2020",28
"14102","Transporte","2021",27
"10204","Acuicultura","2022",353
"10204","Acuicultura","2023",394
"10204","Acuicultura","2024",354
"10204","Acuicultura","2020",430
"10204","Acuicultura","2021",256
"10204","Alojamiento","2022",0
"10204","Alojamiento","2023",0
"10204","Alojamiento","2024",NA
"10204","Alojamiento","2020",1
"10204","Alojamiento","2021",1
"10204","Pesca","2022",5
"10204","Pesca","2023",1
"10204","Pesca","2024",1
"10204","Pesca","2020",0
"10204","Pesca","2021",5
"10204","Transporte","2022",19
"10204","Transporte","2023",14
"10204","Transporte","2024",18
"10204","Transporte","2020",18
"10204","Transporte","2021",23
"07103","Alojamiento","2022",2
"07103","Alojamiento","2023",2
"07103","Alojamiento","2024",2
"07103","Alojamiento","2020",1
"07103","Alojamiento","2021",1
"10205","Turismo","2022",1
"10205","Turismo","2023",0
"10205","Turismo","2024",1
"10205","Turismo","2020",0
"10205","Turismo","2021",1
"10205","Alojamiento","2022",33
"10205","Alojamiento","2023",44
"10205","Alojamiento","2024",29
"10205","Alojamiento","2020",31
"10205","Alojamiento","2021",42
"10205","Transporte","2022",270
"10205","Transporte","2023",280
"10205","Transporte","2024",237
"10205","Transporte","2020",267
"10205","Transporte","2021",324
"10205","Pesca","2022",400
"10205","Pesca","2023",572
"10205","Pesca","2024",284
"10205","Pesca","2020",333
"10205","Pesca","2021",62
"10205","Acuicultura","2022",767
"10205","Acuicultura","2023",812
"10205","Acuicultura","2024",892
"10205","Acuicultura","2020",627
"10205","Acuicultura","2021",986
"05604","Pesca","2022",9
"05604","Pesca","2023",9
"05604","Pesca","2024",14
"05604","Pesca","2020",7
"05604","Pesca","2021",8
"05604","Alojamiento","2022",53
"05604","Alojamiento","2023",58
"05604","Alojamiento","2024",52
"05604","Alojamiento","2020",56
"05604","Alojamiento","2021",44
"05604","Turismo","2022",11
"05604","Turismo","2023",6
"05604","Turismo","2024",0
"05604","Turismo","2020",4
"05604","Turismo","2021",21
"05605","Alojamiento","2022",14
"05605","Alojamiento","2023",15
"05605","Alojamiento","2024",35
"05605","Alojamiento","2020",14
"05605","Alojamiento","2021",21
"05605","Acuicultura","2022",0
"05605","Acuicultura","2023",101
"05605","Acuicultura","2024",9
"05605","Acuicultura","2020",0
"05605","Acuicultura","2021",3
"05605","Turismo","2022",0
"05605","Turismo","2023",3
"05605","Turismo","2024",0
"05605","Turismo","2020",0
"05605","Turismo","2021",NA
"05605","Pesca","2022",0
"05605","Pesca","2023",0
"05605","Pesca","2024",0
"05605","Pesca","2020",1
"05605","Pesca","2021",1
"03303","Transporte","2022",4
"03303","Transporte","2023",6
"03303","Transporte","2024",3
"03303","Transporte","2020",3
"03303","Transporte","2021",3
"03303","Pesca","2022",6
"03303","Pesca","2023",47
"03303","Pesca","2024",6
"03303","Pesca","2020",2
"03303","Pesca","2021",4
"03303","Acuicultura","2022",20
"03303","Acuicultura","2023",16
"03303","Acuicultura","2024",15
"03303","Acuicultura","2020",28
"03303","Acuicultura","2021",26
"03303","Turismo","2022",9
"03303","Turismo","2023",4
"03303","Turismo","2024",3
"03303","Turismo","2020",1
"03303","Turismo","2021",1
"03303","Alojamiento","2022",10
"03303","Alojamiento","2023",10
"03303","Alojamiento","2024",11
"03303","Alojamiento","2020",5
"03303","Alojamiento","2021",9
"10104","Alojamiento","2022",8
"10104","Alojamiento","2023",6
"10104","Alojamiento","2024",11
"10104","Alojamiento","2020",8
"10104","Alojamiento","2021",6
"10104","Transporte","2022",4
"10104","Transporte","2023",4
"10104","Transporte","2024",3
"10104","Transporte","2020",4
"10104","Transporte","2021",5
"10104","Acuicultura","2022",0
"10104","Acuicultura","2023",2
"10104","Acuicultura","2024",NA
"10104","Acuicultura","2020",0
"10104","Acuicultura","2021",0
"11203","Alojamiento","2022",5
"11203","Alojamiento","2023",7
"11203","Alojamiento","2024",10
"11203","Alojamiento","2020",6
"11203","Alojamiento","2021",4
"11203","Transporte","2022",160
"11203","Transporte","2023",159
"11203","Transporte","2024",139
"11203","Transporte","2020",91
"11203","Transporte","2021",111
"11203","Acuicultura","2022",22
"11203","Acuicultura","2023",8
"11203","Acuicultura","2024",1
"11203","Acuicultura","2020",23
"11203","Acuicultura","2021",8
"11203","Pesca","2022",4
"11203","Pesca","2023",1
"11203","Pesca","2024",5
"11203","Pesca","2020",1
"11203","Pesca","2021",1
"10403","Transporte","2022",18
"10403","Transporte","2023",18
"10403","Transporte","2024",19
"10403","Transporte","2020",5
"10403","Transporte","2021",26
"10403","Pesca","2022",89
"10403","Pesca","2023",16
"10403","Pesca","2024",20
"10403","Pesca","2020",60
"10403","Pesca","2021",64
"10403","Turismo","2022",18
"10403","Turismo","2023",31
"10403","Turismo","2024",19
"10403","Turismo","2020",21
"10403","Turismo","2021",13
"10403","Alojamiento","2022",36
"10403","Alojamiento","2023",52
"10403","Alojamiento","2024",40
"10403","Alojamiento","2020",31
"10403","Alojamiento","2021",34
"10403","Acuicultura","2022",161
"10403","Acuicultura","2023",134
"10403","Acuicultura","2024",185
"10403","Acuicultura","2020",130
"10403","Acuicultura","2021",156
"08112","Alojamiento","2022",4
"08112","Alojamiento","2023",3
"08112","Alojamiento","2024",6
"08112","Alojamiento","2020",3
"08112","Alojamiento","2021",0
"08112","Turismo","2022",2
"08112","Turismo","2023",3
"08112","Turismo","2024",2
"08112","Turismo","2020",1
"08112","Turismo","2021",6
"08112","Transporte","2022",48
"08112","Transporte","2023",35
"08112","Transporte","2024",29
"08112","Transporte","2020",60
"08112","Transporte","2021",85
"08112","Pesca","2022",95
"08112","Pesca","2023",64
"08112","Pesca","2024",78
"08112","Pesca","2020",128
"08112","Pesca","2021",63
"01404","Turismo","2022",1
"01404","Turismo","2023",2
"01404","Turismo","2024",1
"01404","Turismo","2020",0
"01404","Turismo","2021",0
"01404","Pesca","2022",19
"01404","Pesca","2023",5
"01404","Pesca","2024",24
"01404","Pesca","2020",3
"01404","Pesca","2021",12
"01404","Alojamiento","2022",3
"01404","Alojamiento","2023",1
"01404","Alojamiento","2024",2
"01404","Alojamiento","2020",3
"01404","Alojamiento","2021",3
"03304","Turismo","2022",7
"03304","Turismo","2023",3
"03304","Turismo","2024",1
"03304","Turismo","2020",2
"03304","Turismo","2021",3
"03304","Alojamiento","2022",24
"03304","Alojamiento","2023",34
"03304","Alojamiento","2024",18
"03304","Alojamiento","2020",73
"03304","Alojamiento","2021",19
"03304","Pesca","2022",0
"03304","Pesca","2023",7
"03304","Pesca","2024",5
"03304","Pesca","2020",0
"03304","Pesca","2021",0
"03304","Acuicultura","2022",13
"03304","Acuicultura","2023",2
"03304","Acuicultura","2024",3
"03304","Acuicultura","2020",17
"03304","Acuicultura","2021",18
"01101","Alojamiento","2022",148
"01101","Alojamiento","2023",253
"01101","Alojamiento","2024",313
"01101","Alojamiento","2020",306
"01101","Alojamiento","2021",253
"01101","Acuicultura","2022",122
"01101","Acuicultura","2023",53
"01101","Acuicultura","2024",162
"01101","Acuicultura","2020",118
"01101","Acuicultura","2021",9
"01101","Pesca","2022",202
"01101","Pesca","2023",345
"01101","Pesca","2024",246
"01101","Pesca","2020",197
"01101","Pesca","2021",312
"01101","Transporte","2022",213
"01101","Transporte","2023",132
"01101","Transporte","2024",358
"01101","Transporte","2020",116
"01101","Transporte","2021",288
"01101","Turismo","2022",64
"01101","Turismo","2023",46
"01101","Turismo","2024",72
"01101","Turismo","2020",41
"01101","Turismo","2021",61
"05201","Transporte","2022",79
"05201","Transporte","2023",100
"05201","Transporte","2024",91
"05201","Transporte","2020",125
"05201","Transporte","2021",93
"05201","Turismo","2022",1
"05201","Turismo","2023",5
"05201","Turismo","2024",30
"05201","Turismo","2020",1
"05201","Turismo","2021",0
"05201","Alojamiento","2022",2
"05201","Alojamiento","2023",0
"05201","Alojamiento","2024",4
"05201","Alojamiento","2020",7
"05201","Alojamiento","2021",1
"05104","Turismo","2022",0
"05104","Turismo","2023",0
"05104","Turismo","2024",3
"05104","Turismo","2020",0
"05104","Turismo","2021",0
"05104","Transporte","2022",5
"05104","Transporte","2023",4
"05104","Transporte","2024",0
"05104","Transporte","2020",7
"05104","Transporte","2021",7
"05104","Alojamiento","2022",0
"05104","Alojamiento","2023",1
"05104","Alojamiento","2024",2
"05104","Alojamiento","2020",3
"05104","Alojamiento","2021",0
"05104","Pesca","2022",11
"05104","Pesca","2023",2
"05104","Pesca","2024",14
"05104","Pesca","2020",12
"05104","Pesca","2021",23
"04104","Pesca","2022",2
"04104","Pesca","2023",4
"04104","Pesca","2024",5
"04104","Pesca","2020",2
"04104","Pesca","2021",2
"04104","Alojamiento","2022",37
"04104","Alojamiento","2023",11
"04104","Alojamiento","2024",12
"04104","Alojamiento","2020",12
"04104","Alojamiento","2021",25
"04104","Turismo","2022",0
"04104","Turismo","2023",1
"04104","Turismo","2024",1
"04104","Turismo","2020",9
"04104","Turismo","2021",18
"04104","Acuicultura","2022",NA
"04104","Acuicultura","2023",NA
"04104","Acuicultura","2024",NA
"04104","Acuicultura","2020",1
"04104","Acuicultura","2021",NA
"05401","Turismo","2022",22
"05401","Turismo","2023",22
"05401","Turismo","2024",1
"05401","Turismo","2020",30
"05401","Turismo","2021",4
"05401","Pesca","2022",1
"05401","Pesca","2023",1
"05401","Pesca","2024",2
"05401","Pesca","2020",9
"05401","Pesca","2021",4
"05401","Alojamiento","2022",5
"05401","Alojamiento","2023",5
"05401","Alojamiento","2024",9
"05401","Alojamiento","2020",10
"05401","Alojamiento","2021",9
"04101","Pesca","2022",97
"04101","Pesca","2023",15
"04101","Pesca","2024",1
"04101","Pesca","2020",30
"04101","Pesca","2021",78
"04101","Acuicultura","2022",34
"04101","Acuicultura","2023",54
"04101","Acuicultura","2024",7
"04101","Acuicultura","2020",191
"04101","Acuicultura","2021",120
"04101","Alojamiento","2022",328
"04101","Alojamiento","2023",270
"04101","Alojamiento","2024",282
"04101","Alojamiento","2020",238
"04101","Alojamiento","2021",273
"04101","Transporte","2022",1
"04101","Transporte","2023",1
"04101","Transporte","2024",NA
"04101","Transporte","2020",0
"04101","Transporte","2021",2
"04101","Turismo","2022",64
"04101","Turismo","2023",61
"04101","Turismo","2024",96
"04101","Turismo","2020",90
"04101","Turismo","2021",96
"14201","Turismo","2022",1
"14201","Turismo","2023",0
"14201","Turismo","2024",0
"14201","Turismo","2020",2
"14201","Turismo","2021",3
"14201","Alojamiento","2022",24
"14201","Alojamiento","2023",28
