"rgn_id","resilience_score"
5602,0.333333333
10202,1
2101,0.333333333
8202,1
15101,0.333333333
11201,0.333333333
12201,0.666666667
10102,0.333333333
3102,0.666666667
15102,0.666666667
4202,0.666666667
8203,0
9102,0.666666667
5603,0.666666667
5102,0.666666667
10201,0.333333333
10401,0.666666667
3201,0
7202,0.333333333
10203,0.666666667
11202,0.666666667
16202,1
10103,0.666666667
16203,0.666666667
5103,0.666666667
7102,0.666666667
3101,0.666666667
4102,0.666666667
8102,0.666666667
14102,0.666666667
10204,0.666666667
7103,1
10205,0.666666667
5604,1
5605,1
3303,0.666666667
10104,0.666666667
11203,0.666666667
10403,0.333333333
8112,1
1404,0.666666667
3304,0.666666667
1101,0.333333333
4104,0.333333333
5401,0.333333333
4101,1
14201,0.666666667
12102,0.333333333
8201,0.666666667
7303,0.666666667
6203,0.666666667
8206,1
10106,0.666666667
4203,1
8106,0.666666667
14106,0.666666667
10108,0.666666667
2102,0.666666667
12401,0.666666667
6205,1
4301,0.666666667
5403,0.666666667
6206,1
7203,0.666666667
8107,0.333333333
6201,0.666666667
12301,0.333333333
12302,0.666666667
5105,0.666666667
10101,0.333333333
10109,0.333333333
12101,0.333333333
10206,0.666666667
10303,0.666666667
10207,0.666666667
10208,0.666666667
10209,0.666666667
10210,0.666666667
5107,0.666666667
10305,0.666666667
12103,0.666666667
9116,0.666666667
5601,0.666666667
12104,0.666666667
10306,0.666666667
8108,0.333333333
5606,0.666666667
8110,0.666666667
2104,0.333333333
9117,0.666666667
12303,0.666666667
8207,0.666666667
2301,0.333333333
9118,0.666666667
8111,0.666666667
12402,0.666666667
11303,0.666666667
16207,1
14101,0.333333333
5101,0.666666667
7309,1
5109,0.666666667
5405,0.666666667
5201,0
5104,0
