"rgn_id","producto","year","tonnes_rel"
3102,"Harina",2022,1
3102,"Harina",2021,0.997469594318831
3102,"Aceite",2024,0.694587628865979
3102,"Algas",2024,0.712099978712836
3102,"Algas",2022,1
3102,"Algas",2021,0.839113389626055
3102,"Harina",2020,0.566552390281065
3102,"Harina",2023,0.646205751911409
3102,"Aceite",2020,0.350515463917526
3102,"Aceite",2021,1
3102,"Aceite",2023,0.374355670103093
3102,"Algas",2023,0.998190591073583
3102,"Harina",2024,0.883941446956711
4202,"Algas",2023,1
10201,"Algas",2022,0.948945579980878
10201,"Algas",2021,0.744209296726717
10201,"Algas",2020,0.790210135061694
10201,"Algas",2023,1
10201,"Algas",2024,0.414642437388299
10401,"Algas",2020,0.406886625332152
10401,"Algas",2024,0.00830380868024801
10401,"Algas",2023,0.841452612931798
10401,"Algas",2021,1
3201,"Algas",2023,0.756181952773457
3201,"Algas",2024,0.777641001754984
3201,"Algas",2021,0.984413078375433
3201,"Algas",2020,0.993479110697086
3201,"Algas",2022,1
10203,"Algas",2023,1
10203,"Algas",2024,0.532390171258377
11202,"Algas",2020,0.2154243860405
11202,"Algas",2021,0.0861697544161999
11202,"Algas",2022,1
16202,"Algas",2023,1
16202,"Algas",2024,0.833333333333333
16202,"Algas",2020,0.277777777777778
7102,"Algas",2023,0.880104072638454
7102,"Algas",2024,0.658949715924176
7102,"Algas",2021,0.834439547602612
7102,"Algas",2022,0.952583231561621
7102,"Algas",2020,1
4102,"Aceite",2020,0.676141965165955
4102,"Algas",2020,0.929135747827229
4102,"Aceite",2023,0.764048636214262
4102,"Algas",2022,1
4102,"Aceite",2024,0.959579362471245
4102,"Harina",2022,0.991902057107768
4102,"Harina",2023,1
4102,"Harina",2020,0.814111912803193
4102,"Algas",2024,0.852126968615336
4102,"Aceite",2022,1
4102,"Harina",2024,0.952851550506601
4102,"Algas",2021,0.817852462267183
4102,"Algas",2023,0.999975978814402
4102,"Harina",2021,0.878684372121584
4102,"Aceite",2021,0.78376602037463
8102,"Harina",2023,1
8102,"Aceite",2023,1
8102,"Harina",2024,0.950821662094887
8102,"Algas",2024,0.863433836570489
8102,"Algas",2023,1
8102,"Aceite",2020,0.821122313363977
8102,"Aceite",2024,0.642401232529988
8102,"Aceite",2022,0.806011969762382
8102,"Algas",2022,0.81590388026128
8102,"Harina",2021,0.930555822838964
8102,"Harina",2022,0.794623705258608
8102,"Algas",2020,0.986557511787862
8102,"Harina",2020,0.899172638600428
8102,"Algas",2021,0.660931349223515
8102,"Aceite",2021,0.941772269768308
14102,"Algas",2020,0.373251275037752
14102,"Algas",2022,0.82485682536969
14102,"Algas",2023,1
14102,"Algas",2021,0.556315354588711
14102,"Algas",2024,0.645375673134456
10205,"Algas",2023,0.589462775194667
10205,"Algas",2024,1
10205,"Algas",2020,0.538485238922189
10205,"Algas",2021,0.0420144529718223
11203,"Algas",2021,1
11203,"Algas",2022,0.845858081874134
11203,"Algas",2023,0.382445307770165
11203,"Algas",2020,0.950560187749969
11203,"Algas",2024,0.895344936805025
10403,"Algas",2021,0.407608695652174
10403,"Algas",2020,1
10403,"Algas",2023,0.747282608695652
3304,"Algas",2022,1
3304,"Algas",2020,0.885831308830893
3304,"Algas",2021,0.906323600708951
3304,"Algas",2024,0.989590922457803
3304,"Algas",2023,0.99988343104814
1101,"Harina",2022,1
1101,"Aceite",2020,0.481844572407557
1101,"Aceite",2022,0.85827820872793
1101,"Harina",2021,0.991184982103419
1101,"Harina",2024,0.624552585484731
1101,"Harina",2020,0.707809763155891
1101,"Algas",2021,0.94374975995435
1101,"Aceite",2023,0.347879883881407
1101,"Algas",2023,0.893792831002376
1101,"Algas",2022,0.95033386920667
1101,"Aceite",2024,0.704801789368486
1101,"Algas",2024,1
1101,"Harina",2023,0.37777016221156
1101,"Aceite",2021,1
1101,"Algas",2020,0.841394294869333
8201,"Algas",2021,0.703715075222597
8201,"Algas",2020,0.711083819465766
8201,"Algas",2024,0.670555726128339
8201,"Algas",2022,0.961314092723365
8201,"Algas",2023,1
7303,"Algas",2022,0.663101604278075
7303,"Algas",2021,0.588235294117647
7303,"Algas",2020,0.898395721925134
7303,"Algas",2023,1
7303,"Algas",2024,0.705882352941176
10106,"Algas",2024,1
10106,"Algas",2023,0.277777777777778
4203,"Algas",2020,0.790900057213406
4203,"Algas",2023,1
4203,"Algas",2024,0.993104278960523
4203,"Algas",2021,0.606010418862357
4203,"Algas",2022,0.93739648890361
10108,"Algas",2020,0.261573723692361
10108,"Algas",2021,0.245818195179248
10108,"Algas",2022,0.416555006763495
10108,"Algas",2023,0.737147063181466
10108,"Algas",2024,1
2102,"Algas",2024,0.991776441026422
2102,"Harina",2023,0.812323356295214
2102,"Aceite",2024,0.741959064327485
2102,"Aceite",2021,1
2102,"Aceite",2020,0.352247807017544
2102,"Algas",2020,1
2102,"Algas",2023,0.987588517475063
2102,"Aceite",2023,0.847039473684211
2102,"Harina",2021,0.951823265542485
2102,"Aceite",2022,0.979075292397661
2102,"Harina",2020,0.760723947484421
2102,"Harina",2024,0.739980466555458
2102,"Harina",2022,1
2102,"Algas",2021,0.815502931546486
2102,"Algas",2022,0.885555470951039
12401,"Algas",2021,0.503413985374931
12401,"Algas",2020,0.995721160249845
12401,"Algas",2024,0.990566934365151
12401,"Algas",2022,1
12401,"Algas",2023,0.418077280234635
4301,"Algas",2023,0.905788023051867
4301,"Algas",2020,1
7203,"Algas",2021,0.238095238095238
7203,"Algas",2024,0.833333333333333
7203,"Algas",2020,0
7203,"Algas",2023,1
7203,"Algas",2022,0.952380952380952
8107,"Algas",2024,0.881411116203708
8107,"Algas",2021,0.145854378620492
8107,"Algas",2022,0.541945205353461
8107,"Algas",2020,0.390886668925123
8107,"Algas",2023,1
6201,"Algas",2023,1
6201,"Algas",2021,0.717814987647543
6201,"Algas",2022,0.933296733461433
6201,"Algas",2024,0.936041723853966
6201,"Algas",2020,0.853692012077958
12301,"Algas",2020,0.184119899408237
12301,"Algas",2023,0.783174883730471
12301,"Algas",2024,1
12301,"Algas",2021,0.609143147378263
12301,"Algas",2022,0.946929993395034
10101,"Aceite",2023,0.115265673320214
10101,"Aceite",2020,0.253022209727298
10101,"Algas",2020,1
10101,"Harina",2020,0.247955342074516
10101,"Aceite",2021,1
10101,"Algas",2021,0.705302200118014
10101,"Harina",2021,1
10101,"Harina",2022,0.928209788394132
10101,"Aceite",2022,0.917908349732921
10101,"Algas",2022,0.560482171457473
10101,"Harina",2024,0.056471504608594
10101,"Harina",2023,0.184992859924705
10101,"Aceite",2024,0.0267078999156593
10101,"Algas",2023,0.766838067942342
10101,"Algas",2024,0.921942173143387
12101,"Algas",2021,0.215110252631444
12101,"Algas",2020,1
12101,"Algas",2023,0.551154955304618
12101,"Algas",2022,0.996781617146826
12101,"Algas",2024,0.871705503161884
10207,"Algas",2022,0.986652399733493
10207,"Algas",2021,0.605984396502334
10207,"Algas",2020,1
10207,"Algas",2024,0.67431240634609
10207,"Algas",2023,0.659114897781411
10208,"Algas",2020,1
10208,"Algas",2021,0.762325386555409
10208,"Algas",2023,0.628011385512694
10208,"Algas",2024,0.815287143561148
10208,"Algas",2022,0.984842373909861
10209,"Algas",2024,1
10209,"Algas",2023,0.860594226533072
10209,"Algas",2022,0.433377746981335
10209,"Algas",2020,0.683570672911816
10209,"Algas",2021,0.103905516476807
10210,"Algas",2020,0.348837209302325
10210,"Algas",2021,0.348837209302325
10210,"Algas",2022,1
10210,"Algas",2024,0.581395348837209
5107,"Algas",2022,0.523301139070553
5107,"Algas",2023,0.82625925765516
5107,"Algas",2020,0.910390229113431
5107,"Algas",2021,1
5107,"Algas",2024,0.928039326086015
12103,"Algas",2022,0.0486065342246493
12103,"Algas",2023,0.516312023349967
12103,"Algas",2024,1
12103,"Algas",2020,0.627765747104792
9116,"Algas",2021,0
9116,"Algas",2023,1
9116,"Algas",2024,0.319148936170213
9116,"Algas",2022,0.691489361702127
9116,"Algas",2020,0.0531914893617021
5601,"Algas",2020,0.336526550499628
5601,"Aceite",2020,1
5601,"Algas",2023,0.941448509373193
5601,"Algas",2024,0.84400033033281
5601,"Harina",2020,1
5601,"Algas",2022,1
5601,"Algas",2021,0.431084317449831
10306,"Algas",2023,0.709773582227269
10306,"Algas",2024,1
8110,"Algas",2021,0.739362507933611
8110,"Aceite",2021,0.884051872537393
8110,"Harina",2021,0.78104625297231
8110,"Algas",2024,0.894555363124513
8110,"Harina",2024,0.00294034926235586
8110,"Aceite",2020,0.857082743582877
8110,"Algas",2020,0.881369868392967
8110,"Harina",2020,0.919690112756002
8110,"Harina",2022,0.863120349773721
8110,"Aceite",2023,1
8110,"Algas",2023,1
8110,"Algas",2022,0.978048274275869
8110,"Aceite",2024,0.00325159710799128
8110,"Harina",2023,1
8110,"Aceite",2022,0.885773306300447
2104,"Algas",2023,0.996829956907227
2104,"Algas",2022,0.991604338996483
2104,"Algas",2021,0.944301352221507
2104,"Algas",2024,1
2104,"Algas",2020,0.858883550448264
2301,"Algas",2023,0.95025769539931
2301,"Algas",2024,1
2301,"Algas",2022,0.948082651662017
2301,"Algas",2020,0.743108421201948
2301,"Algas",2021,0.879190505461251
8111,"Algas",2022,0.926221996801691
8111,"Algas",2021,0.519504526911821
8111,"Algas",2024,0.756149637740227
8111,"Algas",2020,0.922428243582366
8111,"Algas",2023,1
11303,"Algas",2022,1
11303,"Algas",2024,0.292546620640563
11303,"Algas",2021,0.563732618146444
14101,"Algas",2020,1
14101,"Harina",2020,0.780191441933651
14101,"Aceite",2021,0.989382665215729
14101,"Algas",2021,0.406779661016949
14101,"Harina",2021,0.977479347873596
14101,"Aceite",2022,1
14101,"Algas",2022,0.474576271186441
14101,"Harina",2022,1
14101,"Aceite",2023,0.724978677097732
14101,"Algas",2023,0.898305084745763
14101,"Harina",2023,0.747355653656191
14101,"Aceite",2024,0.6961559954119
14101,"Algas",2024,0.0338983050847458
14101,"Harina",2024,0.8331876393199
14101,"Aceite",2020,0.796447163318726
5101,"Algas",2020,0.740405205073299
5101,"Algas",2023,0.702108384121232
5101,"Algas",2024,0.872179212650305
5101,"Algas",2021,0.936419041344095
5101,"Algas",2022,1
