"rgn_id","year","trend"
5602,2024,1
10202,2024,1
2101,2024,1
8202,2024,-0.712364829920605
15101,2024,1
11201,2024,0.438546562504432
12201,2024,1
10102,2024,0.338997479991315
3102,2024,1
15102,2024,1
4202,2024,1
8203,2024,-0.0423078186793241
9102,2024,1
5603,2024,0.147295000442392
5102,2024,1
10201,2024,1
10401,2024,1
3201,2024,1
7202,2024,1
10203,2024,0.59360090116293
11202,2024,0.6555822545719
16202,2024,0.832085075084146
10103,2024,0.916206963492599
16203,2024,1
5103,2024,1
7102,2024,0.964962077223262
3101,2024,0.110734785284855
4102,2024,1
8102,2024,0.0589118231379195
14102,2024,1
10204,2024,1
7103,2024,1
10205,2024,-0.0582108628874968
5604,2024,1
5605,2024,1
3303,2024,1
10104,2024,1
11203,2024,1
10403,2024,1
8112,2024,1
1404,2024,1
3304,2024,1
1101,2024,1
4104,2024,1
5401,2024,1
4101,2024,-0.0887678916722615
14201,2024,1
12102,2024,0
8201,2024,1
7303,2024,1
6203,2024,1
8206,2024,-0.0127519308169433
10106,2024,1
4203,2024,1
8106,2024,0.456534063947599
14106,2024,1
10108,2024,0.531841065448184
2102,2024,-0.601538249856109
12401,2024,0.523516203451835
6205,2024,1
4301,2024,1
5403,2024,1
6206,2024,-0.0989950930451576
7203,2024,1
8107,2024,1
6201,2024,0.401873579139183
12301,2024,1
12302,2024,-0.0072862216543674
5105,2024,1
10101,2024,-0.192999591791732
10109,2024,-0.0666373406743795
12101,2024,1
10206,2024,1
10303,2024,1
10207,2024,1
10208,2024,0.202003146131993
10209,2024,0.693836142150181
10210,2024,1
5107,2024,1
10305,2024,0.586063702354846
12103,2024,1
9116,2024,1
5601,2024,1
12104,2024,0
10306,2024,1
8108,2024,0.0256260941633305
5606,2024,1
8110,2024,0.145433577346045
2104,2024,1
9117,2024,0.491373551256984
12303,2024,0
8207,2024,1
2301,2024,1
9118,2024,1
8111,2024,0.213881782088618
12402,2024,0
11303,2024,0.877049552648716
16207,2024,0
14101,2024,0.718700580602637
5101,2024,1
7309,2024,-1
5109,2024,1
5405,2024,1
5201,2024,1
5104,2024,1
