"rgn_id","area_km2"
5201,207.635362087
5104,151.828984292
1101,377.158324784
1404,232.956611205
2101,419.23813584
2102,267.976751775
2104,477.243610477
2301,332.165260848
3101,118.41768659
3102,384.63964633
3201,191.944341867
3303,218.692513425
3304,210.306378174
4101,95.7168088358
4102,231.322271748
4104,181.547478612
4202,164.350737203
4203,170.958294082
4301,273.67193854
5101,83.2935901237
5102,44.4622153921
5103,17.7124595606
5105,56.1897005112
5107,57.7792181808
5109,31.4503959068
5401,84.3271226219
5403,44.7551441178
5405,39.1188258401
5601,23.3643936577
5602,38.732188634
5603,13.6973117921
5604,23.9910934801
5605,31.928313122
5606,116.087161032
6201,131.175684294
6203,37.5374561318
6205,58.3436432961
6206,44.7568427685
7102,188.769202945
7103,33.7653808502
7202,70.280816346
7203,102.847280084
7303,44.8613569393
7309,69.5843177702
8102,111.673893976
8106,37.9444395867
8107,27.4181756576
8108,29.9272058077
8110,104.41178403
8111,113.34793363
8112,37.7523773867
8201,218.624044544
8202,256.975453651
8203,91.9491551025
8206,18.6550404104
8207,133.379312852
9102,98.442970459
9116,73.970816753
9117,99.5447961006
9118,65.0752619288
10101,335.428999729
10102,581.418902568
10103,354.039052517
10104,99.6086059641
10106,229.200204201
10108,420.803134386
10109,54.0424262421
10201,332.599547055
10202,635.887265377
10203,309.287634938
10204,112.502397984
10205,249.901123931
10206,147.532632735
10207,387.166952673
10208,1590.29415951
10209,425.538192941
10210,283.647029904
10303,120.368317214
10305,82.1848961616
10306,202.413860262
10401,1498.51609708
10403,803.152697679
11201,17811.6638197
11202,10761.0153022
11203,1026.5540287
11303,19308.3642705
12101,26079.5104202
12102,47.9035154384
12103,8773.60997061
12104,1250.31609471
12201,28599.2889301
12301,1154.63119412
12302,1370.6476665
12303,5729.70454595
12401,57617.2960953
12402,226.47855008
14101,104.167142324
14102,197.959017907
14106,106.12703697
14201,100.001420399
15101,127.167249889
15102,100.070310612
16202,117.831744401
16203,21.2411409704
16207,13.0966376124
