rgn_id,specie,status
10108,Diomedea sanfordi,0.4
12401,Sephanoides sephaniodes,1
10201,Columba livia,1
8202,Passer domesticus,1
10207,Larus dominicanus,1
14102,Macronectes giganteus,1
12401,Passer domesticus,1
8110,Sephanoides sephaniodes,1
15102,Pelecanus thagus,0.8
4101,Vanellus chilensis,1
9116,Haematopus palliatus,1
8107,Columba livia,1
5605,Cygnus melancoryphus,1
5103,Vanellus chilensis,1
5604,Columba livia,1
10403,Vanellus chilensis,1
4203,Columba livia,1
5601,Passer domesticus,1
2301,Haematopus palliatus,1
10101,Macronectes giganteus,1
10204,Turdus falcklandii,1
8107,Cygnus melancoryphus,1
10403,Numenius phaeopus,1
6205,Vanellus chilensis,1
15101,Macronectes halli,1
14101,Sephanoides sephaniodes,1
5405,Turdus falcklandii,1
10102,Larus dominicanus,1
12201,Vultur gryphus,0.6
5601,Pelecanoides garnotii,0.8
4102,Diomedea sanfordi,0.4
5602,Cinclodes oustaleti,1
8111,Numenius phaeopus,1
7102,Columba livia,1
8112,Vanellus chilensis,1
5405,Sephanoides sephaniodes,1
9118,Asio flammeus,0.8
4202,Coscoroba coscoroba,1
5403,Diuca diuca,1
5405,Sula variegata,1
14102,Sula variegata,1
12301,Pluvianellus socialis,0.6
10108,Calidris alba,1
10108,Haematopus palliatus,1
10108,Macronectes halli,1
4101,Ardea cocoi,1
5105,Haematopus palliatus,1
15101,Sternula lorata,0.4
5109,Thalassarche salvini,0.6
10202,Sephanoides sephaniodes,1
5603,Bubulcus ibis,1
14106,Sula variegata,1
5606,Sula variegata,1
8112,Macronectes giganteus,1
10108,Tringa flavipes,0.6
10202,Falco peregrinus,1
4101,Diuca diuca,1
6201,Vanellus chilensis,1
7303,Tringa flavipes,0.6
5604,Tringa flavipes,0.6
14102,Cygnus melancoryphus,1
10209,Cygnus melancoryphus,1
5602,Passer domesticus,1
12401,Speculanas specularis,0.8
4102,Thalasseus elegans,0.8
12101,Haematopus palliatus,1
8102,Vanellus chilensis,1
5109,Diomedea sanfordi,0.4
6201,Columba livia,1
15102,Haematopus palliatus,1
3304,Numenius phaeopus,1
9116,Vanellus chilensis,1
5405,Numenius phaeopus,1
14101,Haematopus palliatus,1
10202,Tringa flavipes,0.6
5105,Pelecanoides garnotii,0.8
8107,Numenius phaeopus,1
4202,Ardea cocoi,1
7103,Plegadis chihi,1
5105,Pterodroma externa,0.6
5105,Vanellus chilensis,1
5103,Tringa flavipes,0.6
8110,Numenius phaeopus,1
5603,Pelecanus thagus,0.8
5101,Diomedea sanfordi,0.4
14106,Sephanoides sephaniodes,1
4101,Columba livia,1
5101,Sephanoides sephaniodes,1
5403,Coscoroba coscoroba,1
10207,Vanellus chilensis,1
12401,Thalassarche melanophris,1
5405,Haematopus palliatus,1
5606,Laterallus jamaicensis,0.4
9118,Pelecanus thagus,0.8
2102,Passer domesticus,1
8112,Thalassarche salvini,0.6
7303,Numenius phaeopus,1
4101,Passer domesticus,1
7203,Diuca diuca,1
8112,Tringa flavipes,0.6
10203,Turdus falcklandii,1
10401,Falco sparverius,1
5405,Thalassarche melanophris,1
4102,Pelecanoides garnotii,0.8
12301,Tachyeres patachonicus,1
9102,Calidris alba,1
4203,Coscoroba coscoroba,1
4203,Sephanoides sephaniodes,1
5103,Sephanoides sephaniodes,1
5601,Falco sparverius,1
14106,Numenius phaeopus,1
5105,Diuca diuca,1
15101,Tringa flavipes,0.6
5107,Ardea cocoi,1
15101,Falco sparverius,1
10102,Thalassarche melanophris,1
3303,Passer domesticus,1
10207,Pelecanus thagus,0.8
10203,Vanellus chilensis,1
10101,Thalasseus elegans,0.8
12302,Larus dominicanus,1
5101,Daption capense,1
2102,Haematopus palliatus,1
10204,Passer domesticus,1
7102,Coscoroba coscoroba,1
3102,Coscoroba coscoroba,1
5601,Tringa flavipes,0.6
11203,Haematopus palliatus,1
5401,Macronectes giganteus,1
10210,Columba livia,1
5604,Sula variegata,1
9116,Pelecanus thagus,0.8
5401,Larus dominicanus,1
5103,Spheniscus humboldti,0.6
3303,Numenius phaeopus,1
3303,Pelecanoides garnotii,0.8
4102,Pelecanus thagus,0.8
5602,Spheniscus humboldti,0.6
10102,Numenius phaeopus,1
5405,Spheniscus humboldti,0.6
11303,Sephanoides sephaniodes,1
3304,Ardea cocoi,1
10106,Thalassarche melanophris,1
15101,Sula variegata,1
1101,Macronectes giganteus,1
3304,Tringa flavipes,0.6
8106,Pelecanus thagus,0.8
5606,Passer domesticus,1
8107,Falco peregrinus,1
10208,Vanellus chilensis,1
11201,Larus dominicanus,1
12302,Macronectes giganteus,1
7102,Pelecanus thagus,0.8
10101,Tachyeres pteneres,1
10208,Pterodroma externa,0.6
5103,Plegadis chihi,1
5403,Sula variegata,1
8107,Passer domesticus,1
12104,Haematopus palliatus,1
10101,Macronectes halli,1
5601,Plegadis chihi,1
4202,Turdus falcklandii,1
14101,Larosterna inca,0.8
4203,Haematopus palliatus,1
14102,Haematopus palliatus,1
5606,Cygnus melancoryphus,1
8102,Turdus falcklandii,1
7102,Cygnus melancoryphus,1
5101,Vanellus chilensis,1
14102,Spheniscus humboldti,0.6
5606,Falco sparverius,1
3304,Falco sparverius,1
10108,Thalasseus elegans,0.8
4203,Cygnus melancoryphus,1
4102,Coscoroba coscoroba,1
16203,Coscoroba coscoroba,1
15101,Pandion haliaetus,0.4
2102,Sula variegata,1
8106,Macronectes halli,1
8112,Larosterna inca,0.8
9118,Haematopus palliatus,1
10205,Passer domesticus,1
5601,Thalassarche salvini,0.6
5602,Cygnus melancoryphus,1
8202,Haematopus palliatus,1
7203,Sephanoides sephaniodes,1
5601,Thalassarche melanophris,1
7102,Nothoprocta perdicaria,1
10103,Diuca diuca,1
9116,Diuca diuca,1
8111,Haematopus palliatus,1
3102,Sula variegata,1
1101,Sula variegata,1
5403,Turdus falcklandii,1
3101,Diuca diuca,1
4101,Falco sparverius,1
9116,Coscoroba coscoroba,1
5101,Diomedea epomophora,0.6
7303,Vanellus chilensis,1
4301,Larus dominicanus,1
6201,Turdus falcklandii,1
12101,Diomedea epomophora,0.6
5601,Columba livia,1
10208,Columba livia,1
7309,Coscoroba coscoroba,1
9118,Sula variegata,1
16202,Larosterna inca,0.8
9118,Macronectes giganteus,1
5604,Pterodroma defilippiana,0.6
14102,Plegadis chihi,1
6206,Vanellus chilensis,1
14101,Vanellus chilensis,1
10106,Sephanoides sephaniodes,1
10210,Numenius phaeopus,1
12301,Macronectes giganteus,1
2101,Haematopus palliatus,1
10101,Haematopus palliatus,1
5101,Pelecanus thagus,0.8
6201,Phoenicopterus chilensis,0.8
10203,Cygnus melancoryphus,1
5401,Turdus falcklandii,1
5105,Spheniscus humboldti,0.6
5107,Coscoroba coscoroba,1
10201,Haematopus palliatus,1
8106,Spheniscus humboldti,0.6
5101,Sula variegata,1
5405,Diuca diuca,1
14106,Haematopus palliatus,1
10401,Thalassarche melanophris,1
4203,Larus dominicanus,1
5604,Diuca diuca,1
16202,Falco sparverius,1
9116,Numenius phaeopus,1
7102,Turdus falcklandii,1
5601,Bubulcus ibis,1
5403,Larus dominicanus,1
8107,Pelecanus thagus,0.8
12104,Coscoroba coscoroba,1
4104,Pelecanoides garnotii,0.8
8202,Macronectes halli,1
4102,Bubulcus ibis,1
12101,Calidris fuscicollis,0.6
6205,Turdus falcklandii,1
5606,Thalassarche melanophris,1
4203,Tringa flavipes,0.6
5403,Spheniscus humboldti,0.6
5109,Vanellus chilensis,1
12401,Coscoroba coscoroba,1
5401,Vanellus chilensis,1
1101,Haematopus palliatus,1
16203,Larus dominicanus,1
2101,Thalassarche melanophris,1
5605,Plegadis chihi,1
5405,Passer domesticus,1
5105,Thalassarche salvini,0.6
5401,Sula variegata,1
12201,Cinclodes oustaleti,1
16203,Numenius phaeopus,1
5101,Thalassarche bulleri,0.8
8110,Thalasseus elegans,0.8
4104,Passer domesticus,1
6201,Coscoroba coscoroba,1
6205,Larus dominicanus,1
5605,Thalassarche melanophris,1
4203,Passer domesticus,1
10201,Asio flammeus,0.8
4104,Pelecanus thagus,0.8
12301,Thalassarche melanophris,1
8102,Larus dominicanus,1
14101,Spheniscus humboldti,0.6
16207,Haematopus palliatus,1
10101,Larosterna inca,0.8
5601,Diomedea epomophora,0.6
10108,Turdus falcklandii,1
6203,Numenius phaeopus,1
2301,Larus dominicanus,1
5109,Daption capense,1
5601,Numenius phaeopus,1
10203,Sephanoides sephaniodes,1
8108,Vanellus chilensis,1
10204,Vanellus chilensis,1
4104,Tringa flavipes,0.6
8201,Passer domesticus,1
5102,Numenius phaeopus,1
4202,Thalassarche melanophris,1
3303,Haematopus palliatus,1
5601,Sula variegata,1
3303,Pterodroma externa,0.6
8108,Larosterna inca,0.8
12101,Diuca diuca,1
4202,Passer domesticus,1
7202,Pelecanus thagus,0.8
9118,Macronectes halli,1
3304,Nothoprocta perdicaria,1
9117,Vanellus chilensis,1
7102,Larosterna inca,0.8
10209,Vanellus chilensis,1
14101,Pelecanus thagus,0.8
2102,Thalassarche salvini,0.6
5401,Thalassarche melanophris,1
5109,Diomedea epomophora,0.6
10403,Cinclodes oustaleti,1
5401,Passer domesticus,1
11202,Larus dominicanus,1
9117,Larus dominicanus,1
5107,Bubulcus ibis,1
3304,Diuca diuca,1
10403,Tachyeres patachonicus,1
5601,Diuca diuca,1
8107,Turdus falcklandii,1
8108,Diomedea sanfordi,0.4
14102,Coscoroba coscoroba,1
7203,Thalassarche bulleri,0.8
3304,Pelecanus thagus,0.8
7103,Pelecanus thagus,0.8
14106,Vanellus chilensis,1
10101,Thalassarche melanophris,1
6205,Numenius phaeopus,1
5103,Thalasseus elegans,0.8
5605,Larosterna inca,0.8
4202,Bubulcus ibis,1
6201,Plegadis chihi,1
5603,Calidris alba,1
9116,Plegadis chihi,1
7203,Larus dominicanus,1
8106,Columba livia,1
16202,Numenius phaeopus,1
8102,Pelecanus thagus,0.8
10403,Cygnus melancoryphus,1
10106,Haematopus palliatus,1
10202,Sula variegata,1
