"rgn_id","year","w_fis"
1101,2020,0.999996668904845
1101,2021,0.999997901365203
1101,2022,0.999999107617962
1101,2023,0.999999251151712
1101,2024,0.999999063823182
1404,2020,1
1404,2021,1
1404,2022,1
1404,2023,1
1404,2024,1
2101,2020,0.996197961251879
2101,2021,0.993150693253483
2101,2022,0.997956619672756
2101,2023,0.997700883831792
2101,2024,0.996981725942356
2102,2020,1
2102,2021,1
2102,2022,0.999996372046685
2102,2023,0.999987946179265
2102,2024,0.999903329789738
2104,2020,0.99999803257545
2104,2021,0.999859918101144
2104,2022,0.999971460413359
2104,2023,0.999974286900273
2104,2024,0.999979801656814
2301,2020,1
2301,2021,1
2301,2022,1
2301,2023,1
2301,2024,0.999987449965692
3102,2020,0.994371199569189
3102,2021,0.996690922437012
3102,2022,0.996270582078114
3102,2023,0.995233029993155
3102,2024,0.996361201833771
3201,2020,0.982980440044484
3201,2021,0.997631367976095
3201,2022,0.934602635489296
3201,2023,0.99409965034965
3201,2024,0.997114891434433
3303,2020,1
3303,2021,1
3303,2022,1
3303,2023,1
3303,2024,1
3304,2020,1
3304,2021,1
3304,2022,1
3304,2023,1
3304,2024,1
4101,2020,1
4101,2023,1
4102,2020,0.938944565996479
4102,2021,0.948736684479286
4102,2022,0.965368228911736
4102,2023,0.951540104098157
4102,2024,0.958639139079652
4104,2020,1
4104,2021,1
4104,2022,0.999418362386277
4104,2023,0.99534139436233
4104,2024,0.999756768243662
4202,2020,1
4202,2021,1
4202,2022,1
4202,2023,1
4202,2024,1
4203,2020,1
4203,2021,1
4203,2022,0.999974443765819
4203,2023,1
4203,2024,0.999991878115668
4301,2020,1
4301,2021,1
4301,2022,1
4301,2023,1
4301,2024,1
5101,2020,1
5101,2021,1
5101,2022,1
5101,2023,1
5101,2024,1
5102,2020,1
5102,2021,1
5102,2022,1
5102,2023,1
5102,2024,1
5103,2020,1
5103,2021,1
5103,2022,1
5103,2023,1
5103,2024,1
5104,2020,1
5104,2021,1
5104,2022,1
5104,2023,1
5104,2024,1
5105,2020,0.981466546965109
5105,2021,0.97492626273156
5105,2022,1
5105,2023,1
5105,2024,1
5107,2020,1
5107,2021,1
5107,2022,1
5107,2023,1
5107,2024,1
5109,2020,1
5109,2021,1
5109,2022,1
5109,2023,1
5109,2024,1
5201,2020,1
5201,2021,1
5201,2022,1
5201,2023,1
5201,2024,1
5401,2020,0.842492579517713
5401,2021,0.859634495040352
5401,2022,0.472411587515922
5401,2023,0.483655676582899
5401,2024,1
5403,2020,1
5403,2021,1
5403,2022,1
5403,2023,1
5403,2024,1
5405,2020,1
5405,2021,1
5405,2022,1
5405,2023,1
5405,2024,1
5601,2020,1
5601,2021,1
5601,2022,1
5601,2023,1
5601,2024,1
5602,2020,1
5602,2021,1
5602,2022,1
5602,2023,1
5602,2024,1
5604,2020,1
5604,2021,1
5604,2022,1
5604,2023,1
5604,2024,1
5605,2020,0.0334323922734027
5605,2021,0.00219637334832724
5605,2022,0.0484014293547106
5605,2023,0.109393214307626
5605,2024,1
6201,2020,1
6201,2021,1
6201,2022,1
6201,2023,1
6201,2024,1
6205,2020,1
6205,2021,1
6205,2022,1
6205,2023,1
6205,2024,1
6206,2020,1
6206,2021,1
6206,2022,1
6206,2023,1
6206,2024,1
7102,2020,1
7102,2021,1
7102,2022,1
7102,2023,1
7102,2024,1
7103,2022,1
7202,2020,1
7202,2021,1
7202,2022,1
7202,2023,1
7202,2024,1
7203,2020,1
7203,2021,1
7203,2022,1
7203,2023,1
7203,2024,1
7303,2020,1
7303,2021,1
7303,2022,1
7303,2023,1
7303,2024,1
7309,2020,1
7309,2021,1
7309,2022,1
7309,2023,1
7309,2024,1
8102,2020,1
8102,2021,1
8102,2022,1
8102,2023,1
8102,2024,1
8106,2020,1
8106,2021,1
8106,2022,1
8106,2023,1
8106,2024,1
8107,2020,1
8107,2021,1
8107,2022,1
8107,2023,1
8107,2024,1
8108,2022,1
8108,2023,1
8108,2024,1
8110,2020,1
8110,2021,1
8110,2022,1
8110,2023,1
8110,2024,1
8111,2020,0.999644424369213
8111,2021,0.99936946784964
8111,2022,0.999711352907385
8111,2023,0.999598864543819
8111,2024,0.999639638835114
8112,2020,1
8112,2021,1
8112,2022,1
8112,2023,1
8112,2024,1
8201,2020,1
8201,2021,1
8201,2022,1
8201,2023,1
8201,2024,1
8202,2020,0.985017799933215
8202,2021,1
8202,2022,1
8202,2023,1
8202,2024,1
8207,2020,1
8207,2021,1
8207,2022,1
8207,2023,1
8207,2024,1
9102,2020,0.755501222493888
9102,2021,1
9102,2022,1
9102,2023,1
9102,2024,0.759615384615385
9116,2020,1
9116,2021,1
9116,2022,1
9116,2023,1
9116,2024,1
9118,2020,1
