"rgn_id","specie","trend"
11201,"Vultur gryphus",-0.5
12201,"Ameghinomya antiqua",0
12201,"Aulacomya atra",0
12201,"Balaenoptera borealis",0.5
12201,"Charadrius modestus",-0.5
12201,"Chloephaga hybrida",0
12201,"Coscoroba coscoroba",0
12201,"Cygnus melancoryphus",0
12201,"Diomedea epomophora",0
12201,"Diomedea exulans",-0.5
12201,"Dissostichus eleginoides",0.5
12201,"Durvillaea antarctica",0
12201,"Eleginops maclovinus",-0.5
12201,"Ensis macha",0
12201,"Enteroctopus megalocyathus",-0.5
12201,"Eubalaena australis",-0.5
12201,"Falco peregrinus",0.5
12201,"Geranoaetus melanoleucus",0
12201,"Haematopus palliatus",0
12201,"Hydrurga leptonyx",0
12201,"Lagenorhynchus australis",0
12201,"Lagenorhynchus cruciger",-0.5
12201,"Lagenorhynchus obscurus",0
12201,"Leptonychotes weddellii",-0.5
12201,"Leucophaeus pipixcan",-0.5
12201,"Lobodon carcinophaga",0.5
12201,"Loxechinus albus",-0.5
12201,"Macronectes giganteus",0.5
12201,"Megaptera novaeangliae",0.5
12201,"Merluccius australis",0
12201,"Mirounga leonina",0
12201,"Mulinia edulis",0
12201,"Mytilus chilensis",0
12201,"Numenius phaeopus",-0.5
12201,"Otaria byronia",0
12201,"Phoebetria palpebrata",-0.5
12201,"Phoenicopterus chilensis",0
12201,"Primnoella chilensis",0
12201,"Puffinus creatopus",-0.5
12201,"Puffinus griseus",-0.5
12201,"Speculanas specularis",0
12201,"Tachyeres patachonicus",-0.5
12201,"Tachyeres pteneres",0
12201,"Tawera elliptica",-0.5
12201,"Thalassarche cauta",0
12201,"Thalassarche chrysostoma",-0.5
12201,"Thalassarche melanophris",0.5
12201,"Tringa flavipes",-0.5
12201,"Vultur gryphus",-0.5
10102,"Ameghinomya antiqua",0
10102,"Aulacomya atra",0
10102,"Charadrius collaris",-0.5
10102,"Charadrius modestus",-0.5
10102,"Chloephaga hybrida",0
10102,"Coscoroba coscoroba",0
10102,"Cygnus melancoryphus",0
10102,"Desmophyllum dianthus",-0.5
10102,"Diomedea exulans",0
10102,"Ensis macha",0
10102,"Falco peregrinus",0.5
10102,"Genypterus blacodes",0.5
10102,"Concholepas concholepas",-0.5
10102,"Haematopus palliatus",0
10102,"Heterocarpus reedi",0
10102,"Lagenorhynchus australis",0
10102,"Lagenorhynchus obscurus",0
10102,"Leucocarbo bougainvillii",0
10102,"Leucophaeus modestus",-0.5
10102,"Leucophaeus pipixcan",-0.5
10102,"Macronectes giganteus",0.5
10102,"Mulinia edulis",0
10102,"Mytilus chilensis",0
10102,"Numenius phaeopus",-0.5
10102,"Ostrea chilensis",-0.5
10102,"Pelecanus thagus",0.5
10102,"Phalacrocorax gaimardi",-0.5
10102,"Phoenicopterus chilensis",-0.5
10102,"Puffinus creatopus",-0.5
10102,"Puffinus griseus",-0.5
10102,"Spheniscus humboldti",-0.5
10102,"Sula variegata",0
10102,"Tachyeres patachonicus",-0.5
10102,"Tachyeres pteneres",0
10102,"Tagelus dombeii",-0.5
10102,"Tawera elliptica",-0.5
10102,"Thalassarche melanophris",0.5
10102,"Thalasseus elegans",0
10102,"Tringa flavipes",-0.5
3102,"Argopecten purpuratus",0
3102,"Aulacomya atra",0
3102,"Charadrius collaris",-0.5
3102,"Charadrius modestus",-0.5
3102,"Charadrius nivosus",-0.5
3102,"Chelonia mydas",-0.5
3102,"Chroicocephalus serranus",-0.5
3102,"Concholepas concholepas",-0.5
3102,"Coscoroba coscoroba",0
3102,"Falco peregrinus",0.5
3102,"Haematopus palliatus",0
3102,"Larosterna inca",-0.5
3102,"Leucocarbo bougainvillii",0
3102,"Leucophaeus modestus",-0.5
3102,"Leucophaeus pipixcan",-0.5
3102,"Mirounga leonina",0
3102,"Numenius phaeopus",-0.5
3102,"Otaria byronia",0
3102,"Pandion haliaetus",0.5
3102,"Pelecanoides garnotii",0.5
3102,"Pelecanus thagus",0.5
3102,"Phalacrocorax gaimardi",-0.5
3102,"Phoenicopterus chilensis",-0.5
3102,"Recurvirostra andina",-0.5
3102,"Spheniscus humboldti",-0.5
3102,"Sula variegata",0
3102,"Thalasseus elegans",0
3102,"Tringa flavipes",-0.5
15102,"Chroicocephalus serranus",-0.5
15102,"Cryphiops caementarius",0
15102,"Falco peregrinus",0.5
15102,"Geranoaetus melanoleucus",0
15102,"Haematopus palliatus",0
15102,"Larosterna inca",-0.5
15102,"Leucocarbo bougainvillii",0
15102,"Leucophaeus modestus",-0.5
15102,"Leucophaeus pipixcan",-0.5
15102,"Macronectes giganteus",-0.5
15102,"Numenius phaeopus",-0.5
15102,"Pelecanus thagus",0.5
15102,"Phalacrocorax gaimardi",-0.5
15102,"Phoenicopterus chilensis",-0.5
15102,"Puffinus griseus",-0.5
15102,"Spheniscus humboldti",-0.5
15102,"Sula variegata",0
15102,"Thalasseus elegans",0
15102,"Tringa flavipes",-0.5
4202,"Argopecten purpuratus",0
4202,"Charadrius collaris",-0.5
4202,"Charadrius modestus",-0.5
4202,"Charadrius nivosus",-0.5
4202,"Chroicocephalus serranus",-0.5
4202,"Coscoroba coscoroba",0
4202,"Cygnus melancoryphus",0
4202,"Falco peregrinus",0.5
4202,"Geranoaetus melanoleucus",0
4202,"Haematopus palliatus",0
4202,"Heteronetta atricapilla",0
4202,"Laterallus jamaicensis",-0.5
4202,"Leucocarbo bougainvillii",0
4202,"Leucophaeus modestus",-0.5
4202,"Leucophaeus pipixcan",-0.5
4202,"Macronectes giganteus",0.5
4202,"Numenius phaeopus",-0.5
4202,"Pelecanus thagus",0.5
4202,"Phalacrocorax gaimardi",-0.5
4202,"Plegadis chihi",0.5
4202,"Puffinus griseus",-0.5
4202,"Sula variegata",0
4202,"Thalassarche melanophris",0.5
4202,"Thalasseus elegans",0
4202,"Tringa flavipes",-0.5
4202,"Vultur gryphus",-0.5
8203,"Coscoroba coscoroba",-0.5
8203,"Cygnus melancoryphus",-0.5
8203,"Leucocarbo bougainvillii",0
8203,"Leucophaeus pipixcan",-0.5
8203,"Phoenicopterus chilensis",0
9102,"Charadrius collaris",-0.5
9102,"Charadrius modestus",-0.5
9102,"Charadrius nivosus",-0.5
9102,"Coscoroba coscoroba",0
9102,"Cygnus melancoryphus",0
9102,"Diomedea epomophora",0
9102,"Diomedea exulans",0
9102,"Falco peregrinus",0.5
9102,"Haematopus palliatus",0
9102,"Leucocarbo bougainvillii",0
9102,"Leucophaeus pipixcan",-0.5
9102,"Numenius phaeopus",-0.5
9102,"Otaria byronia",0
9102,"Pelecanus thagus",0.5
9102,"Phalacrocorax gaimardi",-0.5
9102,"Plegadis chihi",0.5
9102,"Puffinus creatopus",-0.5
9102,"Puffinus griseus",-0.5
9102,"Spheniscus humboldti",0
9102,"Sula variegata",0
9102,"Thalassarche chrysostoma",0
9102,"Thalasseus elegans",0
9102,"Tringa flavipes",-0.5
5603,"Charadrius collaris",-0.5
5603,"Charadrius modestus",-0.5
5603,"Charadrius nivosus",-0.5
5603,"Chroicocephalus serranus",-0.5
5603,"Coscoroba coscoroba",0
5603,"Cygnus melancoryphus",0
5603,"Delphinus delphis",0
5603,"Falco peregrinus",0.5
5603,"Haematopus palliatus",0
5603,"Heteronetta atricapilla",0
5603,"Ixobrychus involucris",0
5603,"Larosterna inca",-0.5
5603,"Leucocarbo bougainvillii",0
5603,"Leucophaeus modestus",-0.5
5603,"Leucophaeus pipixcan",-0.5
5603,"Lontra felina",-0.5
5603,"Mytilus chilensis",0
5603,"Numenius phaeopus",-0.5
5603,"Pandion haliaetus",0.5
5603,"Pelecanus thagus",0.5
5603,"Phalacrocorax gaimardi",-0.5
5603,"Phoenicopterus chilensis",-0.5
5603,"Plegadis chihi",0.5
5603,"Puffinus griseus",-0.5
5603,"Spheniscus humboldti",-0.5
5603,"Sula variegata",0
5603,"Thalassarche melanophris",0.5
5603,"Thalasseus elegans",0
5603,"Tringa flavipes",-0.5
5102,"Charadrius collaris",-0.5
5102,"Charadrius nivosus",-0.5
5102,"Coscoroba coscoroba",0
5102,"Diomedea epomophora",0
5102,"Falco peregrinus",0
5102,"Geranoaetus melanoleucus",0
5102,"Grimothea johni",0
5102,"Haematopus palliatus",0
5102,"Heterocarpus reedi",0
5102,"Larosterna inca",0
5102,"Leucocarbo bougainvillii",0
5102,"Leucophaeus modestus",-0.5
5102,"Leucophaeus pipixcan",-0.5
5102,"Lontra felina",-0.5
5102,"Macronectes giganteus",-0.5
5102,"Numenius phaeopus",-0.5
5102,"Pelecanoides garnotii",0.5
5102,"Pelecanus thagus",0.5
5102,"Phalacrocorax gaimardi",-0.5
5102,"Puffinus creatopus",-0.5
5102,"Puffinus griseus",-0.5
5102,"Spheniscus humboldti",-0.5
5102,"Sula variegata",0
5102,"Thalassarche melanophris",0.5
10201,"Charadrius modestus",-0.5
10201,"Chloephaga hybrida",0
10201,"Coscoroba coscoroba",0
10201,"Concholepas concholepas",-0.5
10201,"Cygnus melancoryphus",0
10201,"Diomedea epomophora",0
10201,"Eleginops maclovinus",-0.5
10201,"Falco peregrinus",0.5
10201,"Geranoaetus melanoleucus",0
10201,"Grampus griseus",0
10201,"Haematopus palliatus",0
10201,"Leucophaeus modestus",-0.5
10201,"Leucophaeus pipixcan",-0.5
10201,"Macronectes giganteus",0.5
10201,"Numenius phaeopus",-0.5
10201,"Otaria byronia",0
10201,"Pandion haliaetus",0
10201,"Pelecanus thagus",0.5
10201,"Phalacrocorax gaimardi",-0.5
10201,"Phoenicopterus chilensis",-0.5
10201,"Plegadis chihi",0.5
10201,"Puffinus creatopus",-0.5
10201,"Puffinus griseus",-0.5
10201,"Speculanas specularis",0
10201,"Spheniscus humboldti",-0.5
10201,"Sula variegata",0
10201,"Tachyeres patachonicus",-0.5
10201,"Tachyeres pteneres",0
10201,"Thalassarche melanophris",0.5
10201,"Thalasseus elegans",0
10201,"Tringa flavipes",-0.5
10401,"Aulacomya atra",0
10401,"Charadrius collaris",-0.5
10401,"Charadrius modestus",-0.5
10401,"Chloephaga hybrida",0
10401,"Coscoroba coscoroba",0
10401,"Cygnus melancoryphus",0
10401,"Desmophyllum dianthus",-0.5
10401,"Diomedea epomophora",0
10401,"Eleginops maclovinus",-0.5
10401,"Ensis macha",0
10401,"Falco peregrinus",0.5
10401,"Genypterus blacodes",0.5
10401,"Geranoaetus melanoleucus",0
10401,"Haematopus palliatus",0
10401,"Lagenorhynchus australis",0
10401,"Leucophaeus pipixcan",-0.5
10401,"Macronectes giganteus",0.5
10401,"Merluccius australis",0
10401,"Mytilus chilensis",0
10401,"Numenius phaeopus",-0.5
10401,"Otaria byronia",0
10401,"Pelecanus thagus",0.5
10401,"Phalacrocorax gaimardi",-0.5
10401,"Phoenicopterus chilensis",-0.5
10401,"Puffinus creatopus",-0.5
10401,"Puffinus griseus",-0.5
10401,"Spheniscus humboldti",-0.5
10401,"Sula variegata",0
10401,"Tachyeres patachonicus",-0.5
10401,"Tachyeres pteneres",0
10401,"Tagelus dombeii",-0.5
10401,"Thalassarche melanophris",0.5
10401,"Tringa flavipes",-0.5
10401,"Vultur gryphus",-0.5
3201,"Charadrius nivosus",-0.5
3201,"Coscoroba coscoroba",0
3201,"Cryphiops caementarius",0
3201,"Delphinus delphis",0
3201,"Falco peregrinus",0.5
3201,"Haematopus palliatus",0
3201,"Larosterna inca",-0.5
3201,"Leucocarbo bougainvillii",0
3201,"Leucophaeus modestus",-0.5
3201,"Leucophaeus pipixcan",-0.5
3201,"Lontra felina",-0.5
3201,"Macronectes giganteus",-0.5
3201,"Mirounga leonina",0.5
3201,"Mugil cephalus",-0.5
3201,"Numenius phaeopus",-0.5
3201,"Otaria byronia",0
3201,"Pandion haliaetus",0.5
3201,"Pelecanoides garnotii",0.5
3201,"Pelecanus thagus",0.5
3201,"Phaethon rubricauda",0.5
3201,"Phalacrocorax gaimardi",-0.5
3201,"Phoenicopterus chilensis",0
3201,"Puffinus griseus",-0.5
3201,"Spheniscus humboldti",-0.5
3201,"Sula variegata",0
3201,"Thalassarche chrysostoma",0
3201,"Thalasseus elegans",0
7202,"Charadrius collaris",-0.5
7202,"Charadrius modestus",-0.5
7202,"Coscoroba coscoroba",0
7202,"Cygnus melancoryphus",0
7202,"Falco peregrinus",0.5
7202,"Haematopus palliatus",0
7202,"Larosterna inca",-0.5
7202,"Leucocarbo bougainvillii",0
7202,"Leucophaeus modestus",-0.5
7202,"Leucophaeus pipixcan",-0.5
7202,"Macronectes giganteus",-0.5
7202,"Numenius phaeopus",-0.5
7202,"Pelecanoides garnotii",0.5
7202,"Pelecanus thagus",0.5
7202,"Phalacrocorax gaimardi",-0.5
7202,"Phoenicopterus chilensis",-0.5
7202,"Plegadis chihi",0.5
7202,"Puffinus creatopus",-0.5
7202,"Puffinus griseus",-0.5
7202,"Spheniscus humboldti",-0.5
7202,"Sula variegata",0
7202,"Thalassarche melanophris",0.5
7202,"Thalasseus elegans",0
7202,"Tringa flavipes",-0.5
10203,"Charadrius modestus",-0.5
10203,"Charadrius nivosus",-0.5
10203,"Chloephaga hybrida",0
10203,"Coscoroba coscoroba",0
10203,"Concholepas concholepas",-0.5
10203,"Cygnus melancoryphus",0
10203,"Diomedea exulans",0
10203,"Durvillaea antarctica",0
10203,"Eleginops maclovinus",-0.5
10203,"Ensis macha",0
10203,"Falco peregrinus",0.5
10203,"Geranoaetus melanoleucus",0
10203,"Haematopus palliatus",0
10203,"Heteronetta atricapilla",0
10203,"Ixobrychus involucris",0.5
10203,"Leucophaeus modestus",-0.5
10203,"Leucophaeus pipixcan",-0.5
10203,"Macronectes giganteus",0.5
10203,"Mesodesma donacium",-0.5
10203,"Mytilus chilensis",0
10203,"Numenius phaeopus",-0.5
10203,"Pelecanus thagus",0.5
10203,"Phalacrocorax gaimardi",-0.5
10203,"Phoenicopterus chilensis",0
10203,"Plegadis chihi",0.5
10203,"Puffinus creatopus",-0.5
10203,"Puffinus griseus",-0.5
10203,"Speculanas specularis",0
10203,"Spheniscus humboldti",0
10203,"Sula variegata",0
10203,"Tachyeres pteneres",0
10203,"Thalassarche melanophris",0.5
10203,"Thalassarche salvini",0.5
10203,"Tringa flavipes",-0.5
10203,"Zearaja chilensis",0
11202,"Ameghinomya antiqua",0
11202,"Aulacomya atra",0
11202,"Chloephaga hybrida",0
11202,"Coscoroba coscoroba",0
11202,"Cygnus melancoryphus",0
11202,"Desmophyllum dianthus",-0.5
11202,"Diomedea epomophora",0
11202,"Diomedea exulans",0
11202,"Durvillaea antarctica",0
11202,"Enteroctopus megalocyathus",-0.5
11202,"Eubalaena australis",-0.5
11202,"Geranoaetus melanoleucus",0
11202,"Haematopus palliatus",0
11202,"Lagenorhynchus australis",0
11202,"Lagenorhynchus obscurus",0
11202,"Larosterna inca",-0.5
11202,"Leucophaeus pipixcan",-0.5
11202,"Lontra felina",0
11202,"Lontra provocax",-0.5
11202,"Macronectes giganteus",0.5
11202,"Megaptera novaeangliae",0.5
11202,"Mirounga leonina",0.5
11202,"Mulinia edulis",0
11202,"Mytilus chilensis",0
11202,"Numenius phaeopus",-0.5
11202,"Orcinus orca",-0.5
11202,"Ostrea chilensis",-0.5
11202,"Otaria byronia",0
11202,"Pelecanus thagus",0.5
11202,"Phalacrocorax gaimardi",-0.5
11202,"Phoenicopterus chilensis",0
11202,"Puffinus creatopus",-0.5
11202,"Puffinus griseus",-0.5
11202,"Sarcopeltis skottsbergii",0
11202,"Tachyeres patachonicus",-0.5
11202,"Tachyeres pteneres",0
11202,"Tagelus dombeii",-0.5
11202,"Tawera elliptica",-0.5
11202,"Thalassarche melanophris",0.5
11202,"Tursiops truncatus",-0.5
11202,"Vultur gryphus",-0.5
16202,"Charadrius collaris",-0.5
16202,"Charadrius modestus",-0.5
16202,"Coscoroba coscoroba",0
16202,"Cygnus melancoryphus",0
16202,"Diomedea epomophora",-0.5
16202,"Falco peregrinus",0.5
16202,"Haematopus palliatus",0
16202,"Larosterna inca",-0.5
16202,"Leucocarbo bougainvillii",0
16202,"Leucophaeus modestus",-0.5
16202,"Leucophaeus pipixcan",-0.5
16202,"Macronectes giganteus",0.5
16202,"Numenius phaeopus",-0.5
16202,"Otaria byronia",0
16202,"Pelecanus thagus",0.5
16202,"Phalacrocorax gaimardi",-0.5
16202,"Puffinus creatopus",-0.5
16202,"Puffinus griseus",-0.5
16202,"Sula variegata",0
16202,"Thalassarche salvini",0.5
16202,"Thalasseus elegans",0
10103,"Aulacomya atra",0
10103,"Cygnus melancoryphus",0
10103,"Haematopus palliatus",0
10103,"Heterocarpus reedi",0
10103,"Leucophaeus modestus",-0.5
10103,"Leucophaeus pipixcan",-0.5
10103,"Mytilus chilensis",0
10103,"Numenius phaeopus",-0.5
10103,"Pelecanus thagus",0.5
10103,"Phalacrocorax gaimardi",-0.5
10103,"Sula variegata",0
10103,"Tachyeres patachonicus",-0.5
10103,"Thalassarche melanophris",0.5
16203,"Charadrius collaris",-0.5
16203,"Coscoroba coscoroba",0
16203,"Cygnus melancoryphus",0
16203,"Haematopus palliatus",0
16203,"Leucocarbo bougainvillii",0
16203,"Leucophaeus modestus",-0.5
16203,"Leucophaeus pipixcan",-0.5
16203,"Numenius phaeopus",-0.5
16203,"Pelecanus thagus",0.5
16203,"Phalacrocorax gaimardi",-0.5
16203,"Puffinus griseus",-0.5
16203,"Sula variegata",0
16203,"Tringa flavipes",-0.5
5103,"Charadrius collaris",-0.5
5103,"Charadrius modestus",-0.5
5103,"Charadrius nivosus",-0.5
5103,"Chroicocephalus serranus",-0.5
5103,"Coscoroba coscoroba",0
5103,"Cygnus melancoryphus",0
5103,"Diomedea epomophora",0
5103,"Diomedea exulans",0
5103,"Dosidicus gigas",0
5103,"Eleginops maclovinus",-0.5
5103,"Eubalaena australis",-0.5
5103,"Falco peregrinus",0.5
5103,"Geranoaetus melanoleucus",0
5103,"Haematopus palliatus",0
5103,"Heteronetta atricapilla",0
5103,"Ixobrychus involucris",0
5103,"Larosterna inca",-0.5
5103,"Leucocarbo bougainvillii",0
5103,"Leucophaeus modestus",-0.5
5103,"Leucophaeus pipixcan",-0.5
5103,"Macronectes giganteus",0.5
5103,"Mytilus chilensis",0
5103,"Numenius phaeopus",-0.5
5103,"Otaria byronia",0
5103,"Pelecanoides garnotii",0.5
5103,"Pelecanus thagus",0.5
5103,"Phalacrocorax gaimardi",-0.5
5103,"Plegadis chihi",0.5
5103,"Pterodroma defilippiana",0
5103,"Puffinus creatopus",-0.5
5103,"Puffinus griseus",-0.5
5103,"Spheniscus humboldti",-0.5
5103,"Sula variegata",0
