"taxon_name","b_bmsy","year","MACROZONA"
"Gari solida",1.06253605343185,1999,"AUSTRAL"
"Gari solida",1.51761474019948,2000,"AUSTRAL"
"Gari solida",1.17202570326894,2001,"AUSTRAL"
"Gari solida",1.06350852852432,2002,"AUSTRAL"
"Gari solida",1.33440848091034,2003,"AUSTRAL"
"Gari solida",1.04242685336079,2004,"AUSTRAL"
"Gari solida",0.873948640107686,2005,"AUSTRAL"
"Gari solida",0.664553805223775,2006,"AUSTRAL"
"Gari solida",0.922412014647821,2007,"AUSTRAL"
"Gari solida",1.24725770304474,2008,"AUSTRAL"
"Gari solida",1.47851929671408,2009,"AUSTRAL"
"Gari solida",1.15474932293017,2010,"AUSTRAL"
"Gari solida",1.25829949636644,2011,"AUSTRAL"
"Gari solida",1.43486100883435,2012,"AUSTRAL"
"Gari solida",1.46947054923532,2013,"AUSTRAL"
"Gari solida",1.54140037805681,2014,"AUSTRAL"
"Gari solida",1.6885995245709,2015,"AUSTRAL"
"Gari solida",1.72899121190032,2016,"AUSTRAL"
"Gari solida",1.74206875243149,2017,"AUSTRAL"
"Gari solida",1.90232030585765,2018,"AUSTRAL"
"Gari solida",1.94360010360769,2019,"AUSTRAL"
"Gari solida",1.92819016233462,2020,"AUSTRAL"
"Gari solida",1.94808925557808,2021,"AUSTRAL"
"Gari solida",1.92419222457973,2022,"AUSTRAL"
"Gari solida",1.55824594555611,2023,"AUSTRAL"
"Gari solida",1.51711388551134,2024,"AUSTRAL"
"Venus antiqua",1.02452074561138,2000,"CENTRO"
"Venus antiqua",0.924591765828494,2001,"CENTRO"
"Venus antiqua",0.842290390792112,2002,"CENTRO"
"Venus antiqua",0.850926280235674,2003,"CENTRO"
"Venus antiqua",0.57227938174157,2004,"CENTRO"
"Venus antiqua",0.459017607515295,2005,"CENTRO"
"Venus antiqua",0.440135943578905,2006,"CENTRO"
"Venus antiqua",0.383563829245347,2007,"CENTRO"
"Venus antiqua",0.337950638676401,2008,"CENTRO"
"Venus antiqua",0.297573263729195,2009,"CENTRO"
"Venus antiqua",0.28609598072109,2010,"CENTRO"
"Venus antiqua",0.276695540882891,2011,"CENTRO"
"Venus antiqua",0.271776154016573,2012,"CENTRO"
"Venus antiqua",0.286772581434892,2013,"CENTRO"
"Venus antiqua",0.29944234932303,2014,"CENTRO"
"Venus antiqua",0.342260452865121,2015,"CENTRO"
"Venus antiqua",0.368197083768201,2016,"CENTRO"
"Venus antiqua",0.400531174309075,2017,"CENTRO"
"Venus antiqua",0.448108757907842,2018,"CENTRO"
"Venus antiqua",0.513130834151658,2019,"CENTRO"
"Venus antiqua",0.592760730335586,2020,"CENTRO"
"Venus antiqua",0.679198107749517,2021,"CENTRO"
"Venus antiqua",0.766694251076262,2022,"CENTRO"
"Venus antiqua",0.868490271019256,2023,"CENTRO"
"Venus antiqua",0.97181216319791,2024,"CENTRO"
"Heterocarpus reedi",0.459474079575391,1997,"CENTRO"
"Heterocarpus reedi",0.545331279260588,1998,"CENTRO"
"Heterocarpus reedi",0.690439202462044,1999,"CENTRO"
"Heterocarpus reedi",0.855768066066942,2000,"CENTRO"
"Heterocarpus reedi",0.983808206751735,2001,"CENTRO"
"Heterocarpus reedi",1.13243849665233,2002,"CENTRO"
"Heterocarpus reedi",1.24289159036247,2003,"CENTRO"
"Heterocarpus reedi",1.36142305357762,2004,"CENTRO"
"Heterocarpus reedi",1.42144992133823,2005,"CENTRO"
"Heterocarpus reedi",1.43124333832898,2006,"CENTRO"
"Heterocarpus reedi",1.45322554732252,2007,"CENTRO"
"Heterocarpus reedi",1.46098945871502,2008,"CENTRO"
"Heterocarpus reedi",1.45852215475828,2009,"CENTRO"
"Heterocarpus reedi",1.45744115596005,2010,"CENTRO"
"Heterocarpus reedi",1.45609211761334,2011,"CENTRO"
"Heterocarpus reedi",1.45434462621552,2012,"CENTRO"
"Heterocarpus reedi",1.41548310484092,2013,"CENTRO"
"Heterocarpus reedi",1.39515025078043,2014,"CENTRO"
"Heterocarpus reedi",1.38533047855985,2015,"CENTRO"
"Heterocarpus reedi",1.37011662555803,2016,"CENTRO"
"Heterocarpus reedi",1.39058933192642,2017,"CENTRO"
"Heterocarpus reedi",1.3784697046456,2018,"CENTRO"
"Heterocarpus reedi",1.3620951546591,2019,"CENTRO"
"Heterocarpus reedi",1.34562268034157,2020,"CENTRO"
"Heterocarpus reedi",1.25989977574145,2021,"CENTRO"
"Heterocarpus reedi",1.23184678157795,2022,"CENTRO"
"Heterocarpus reedi",1.22104058722462,2023,"CENTRO"
"Heterocarpus reedi",1.22706060592196,2024,"CENTRO"
"Aulacomya ater",1.65695503111769,2001,"CENTRO"
"Aulacomya ater",1.65112384874357,2002,"CENTRO"
"Aulacomya ater",1.7355556385648,2003,"CENTRO"
"Aulacomya ater",0.177070523675682,2004,"CENTRO"
"Aulacomya ater",0.213560184347816,2005,"CENTRO"
"Aulacomya ater",0.103432328968824,2006,"CENTRO"
"Aulacomya ater",0.0540618568910019,2007,"CENTRO"
"Aulacomya ater",0.0778790643508511,2008,"CENTRO"
"Aulacomya ater",0.0961086190994576,2009,"CENTRO"
"Aulacomya ater",0.121064098091572,2010,"CENTRO"
"Aulacomya ater",0.154309352879464,2011,"CENTRO"
"Aulacomya ater",0.195607241616184,2012,"CENTRO"
"Aulacomya ater",0.249423060855943,2013,"CENTRO"
"Aulacomya ater",0.318266544746695,2014,"CENTRO"
"Aulacomya ater",0.402001401011682,2015,"CENTRO"
"Aulacomya ater",0.504263241869414,2016,"CENTRO"
"Aulacomya ater",0.621264384114318,2017,"CENTRO"
"Aulacomya ater",0.749882228940951,2021,"CENTRO"
"Aulacomya ater",0.884915472733423,2022,"CENTRO"
"Gari solida",1.14466379080109,2002,"CENTRO"
"Gari solida",1.61511176300404,2003,"CENTRO"
"Gari solida",1.88802338635617,2004,"CENTRO"
"Gari solida",1.9749307194734,2005,"CENTRO"
"Gari solida",1.95779336068435,2006,"CENTRO"
"Gari solida",1.89004666218134,2007,"CENTRO"
"Gari solida",1.94791957288745,2008,"CENTRO"
"Gari solida",1.68026192768391,2009,"CENTRO"
"Gari solida",0.31619651866575,2010,"CENTRO"
"Gari solida",0.517175277637026,2011,"CENTRO"
"Gari solida",0.515999309411064,2012,"CENTRO"
"Gari solida",0.865012832221154,2013,"CENTRO"
"Gari solida",1.2453530440031,2014,"CENTRO"
"Gari solida",1.37631552115199,2015,"CENTRO"
"Gari solida",1.44598937712275,2016,"CENTRO"
"Gari solida",1.73748733136324,2017,"CENTRO"
"Gari solida",1.68712967920723,2018,"CENTRO"
"Gari solida",1.70309909311261,2019,"CENTRO"
"Gari solida",1.68759767194978,2020,"CENTRO"
"Gari solida",1.65641130561927,2021,"CENTRO"
"Gari solida",1.82134580984864,2022,"CENTRO"
"Gari solida",0.864988936579435,2023,"CENTRO"
"Gari solida",0.903155419371103,2024,"CENTRO"
"Dosidicus gigas",1.08627433343054,2001,"CENTRO"
"Dosidicus gigas",1.63094789282226,2002,"CENTRO"
"Dosidicus gigas",1.88794638288227,2003,"CENTRO"
"Dosidicus gigas",1.90054459613461,2004,"CENTRO"
"Dosidicus gigas",1.79640328768227,2005,"CENTRO"
"Dosidicus gigas",1.74646183157949,2006,"CENTRO"
"Dosidicus gigas",1.75119164453589,2007,"CENTRO"
"Dosidicus gigas",1.65557939364827,2008,"CENTRO"
"Dosidicus gigas",1.86999791727777,2009,"CENTRO"
"Dosidicus gigas",1.6269053522119,2010,"CENTRO"
"Dosidicus gigas",1.18047864861997,2011,"CENTRO"
"Dosidicus gigas",1.05722857173056,2012,"CENTRO"
"Dosidicus gigas",1.03761926222307,2013,"CENTRO"
"Dosidicus gigas",0.943288693774041,2014,"CENTRO"
"Dosidicus gigas",0.907860757528359,2015,"CENTRO"
"Dosidicus gigas",0.810500445981201,2016,"CENTRO"
"Dosidicus gigas",1.0463028576719,2017,"CENTRO"
"Dosidicus gigas",1.43121725972919,2018,"CENTRO"
"Dosidicus gigas",1.67219547718798,2019,"CENTRO"
"Dosidicus gigas",1.7637040748198,2020,"CENTRO"
"Dosidicus gigas",1.78036593884295,2021,"CENTRO"
"Dosidicus gigas",1.68745949858545,2022,"CENTRO"
"Dosidicus gigas",1.66976474405408,2023,"CENTRO"
"Dosidicus gigas",1.52691025556033,2024,"CENTRO"
"Cervimunida johni",0.586449629266745,1997,"CENTRO"
"Cervimunida johni",0.629447562712973,1998,"CENTRO"
"Cervimunida johni",0.696851838608222,1999,"CENTRO"
"Cervimunida johni",0.780873197604792,2000,"CENTRO"
"Cervimunida johni",0.822012010043535,2001,"CENTRO"
"Cervimunida johni",0.92443657475289,2002,"CENTRO"
"Cervimunida johni",1.05348481270028,2003,"CENTRO"
"Cervimunida johni",1.2009037942913,2004,"CENTRO"
"Cervimunida johni",1.15533700207554,2005,"CENTRO"
"Cervimunida johni",1.12175406707437,2006,"CENTRO"
"Cervimunida johni",1.08372935936504,2007,"CENTRO"
"Cervimunida johni",1.05293299601286,2008,"CENTRO"
"Cervimunida johni",1.03644909055851,2009,"CENTRO"
"Cervimunida johni",1.02291175275834,2010,"CENTRO"
"Cervimunida johni",1.02113075770813,2011,"CENTRO"
"Cervimunida johni",0.973964568465855,2012,"CENTRO"
"Cervimunida johni",0.880285524378401,2013,"CENTRO"
"Cervimunida johni",0.862589687581598,2014,"CENTRO"
"Cervimunida johni",0.753704448226649,2015,"CENTRO"
"Cervimunida johni",0.726708677995967,2016,"CENTRO"
"Cervimunida johni",0.697919753801421,2017,"CENTRO"
"Cervimunida johni",0.649924878530546,2018,"CENTRO"
"Cervimunida johni",0.637019832277593,2019,"CENTRO"
"Cervimunida johni",0.655341478074633,2020,"CENTRO"
"Cervimunida johni",0.66331302816611,2021,"CENTRO"
"Cervimunida johni",0.6227531143724,2022,"CENTRO"
"Cervimunida johni",0.712411101522154,2023,"CENTRO"
"Cervimunida johni",0.843617680947499,2024,"CENTRO"
"Pleuroncodes monodon",1.05666565072785,1997,"CENTRO"
"Pleuroncodes monodon",1.22730797209278,1999,"CENTRO"
"Pleuroncodes monodon",1.38998582965413,2000,"CENTRO"
"Pleuroncodes monodon",1.51455184607452,2001,"CENTRO"
"Pleuroncodes monodon",1.55451317995071,2002,"CENTRO"
"Pleuroncodes monodon",1.65317863312847,2003,"CENTRO"
"Pleuroncodes monodon",1.68711792111607,2004,"CENTRO"
"Pleuroncodes monodon",1.66405331505156,2005,"CENTRO"
"Pleuroncodes monodon",1.62114972868333,2006,"CENTRO"
"Pleuroncodes monodon",1.52655984380149,2007,"CENTRO"
"Pleuroncodes monodon",1.4563976121347,2008,"CENTRO"
"Pleuroncodes monodon",1.43416381455931,2009,"CENTRO"
"Pleuroncodes monodon",1.40800197094912,2010,"CENTRO"
"Pleuroncodes monodon",1.37553183453157,2011,"CENTRO"
"Pleuroncodes monodon",1.25863169990544,2012,"CENTRO"
"Pleuroncodes monodon",1.14123006389399,2013,"CENTRO"
"Pleuroncodes monodon",1.14406219042478,2014,"CENTRO"
"Pleuroncodes monodon",1.07835615321361,2015,"CENTRO"
"Pleuroncodes monodon",0.977383703789315,2016,"CENTRO"
"Pleuroncodes monodon",0.828987837853001,2017,"CENTRO"
"Pleuroncodes monodon",0.708641749800902,2018,"CENTRO"
"Pleuroncodes monodon",0.684386968308709,2019,"CENTRO"
"Pleuroncodes monodon",0.663304386231837,2020,"CENTRO"
"Pleuroncodes monodon",0.739163770764541,2021,"CENTRO"
"Pleuroncodes monodon",0.811061785755804,2022,"CENTRO"
"Pleuroncodes monodon",0.946437623783631,2023,"CENTRO"
"Pleuroncodes monodon",1.20655199538115,2024,"CENTRO"
"Brama australis",1.01757852858688,1997,"CENTRO Y SUR"
"Brama australis",1.27673823009694,1998,"CENTRO Y SUR"
"Brama australis",1.50128982488807,1999,"CENTRO Y SUR"
"Brama australis",1.65584014582664,2000,"CENTRO Y SUR"
"Brama australis",1.72168688206923,2001,"CENTRO Y SUR"
"Brama australis",1.75543539187464,2002,"CENTRO Y SUR"
"Brama australis",1.78650464999758,2003,"CENTRO Y SUR"
"Brama australis",1.85614158800909,2004,"CENTRO Y SUR"
"Brama australis",1.81209404065849,2005,"CENTRO Y SUR"
"Brama australis",1.86171234212198,2006,"CENTRO Y SUR"
"Brama australis",1.87275160763717,2007,"CENTRO Y SUR"
"Brama australis",1.87728707738715,2008,"CENTRO Y SUR"
"Brama australis",1.80178491526553,2009,"CENTRO Y SUR"
"Brama australis",1.74975988612665,2010,"CENTRO Y SUR"
"Brama australis",1.64669934813264,2011,"CENTRO Y SUR"
"Brama australis",1.58057803102082,2012,"CENTRO Y SUR"
"Brama australis",1.66134958723386,2013,"CENTRO Y SUR"
"Brama australis",1.54116158661937,2014,"CENTRO Y SUR"
"Brama australis",1.49426931109448,2015,"CENTRO Y SUR"
"Brama australis",1.42120127132845,2016,"CENTRO Y SUR"
"Brama australis",1.41693523707225,2017,"CENTRO Y SUR"
"Brama australis",1.38223939576226,2018,"CENTRO Y SUR"
"Brama australis",1.15679219470101,2019,"CENTRO Y SUR"
"Brama australis",1.04259457081798,2020,"CENTRO Y SUR"
"Brama australis",0.925371361329929,2021,"CENTRO Y SUR"
"Brama australis",0.858133169966534,2022,"CENTRO Y SUR"
"Brama australis",0.919520708988881,2023,"CENTRO Y SUR"
