"rgn_id","area_km2"
1101,131481.547136
1404,80475.6271863
2101,135723.024527
2102,89216.4659299
2104,154404.831177
2301,113581.030013
3101,31506.9161858
3102,117497.24091
3201,58236.452695
3303,74580.2385954
3304,63248.8315032
4101,31211.9037059
4102,65648.5233924
4104,78117.9322268
4202,46056.8036297
4203,47054.2169797
4301,77997.7516055
5101,18591.8919738
5102,12232.1997909
5103,3571.12277966
5104,77118.2879265
5105,16924.0549621
5107,15155.8084733
5109,12640.8920078
5201,96249.1052295
5401,24149.0324591
5403,10764.0900099
5405,11928.9269741
5601,5688.41085043
5602,10376.4071782
5603,3582.7028784
5604,6849.09101333
5605,8703.70883618
5606,36670.401933
6201,35078.2069008
6203,10342.5878395
6205,16631.9549749
6206,11975.4613837
7102,50953.3853343
7103,11068.1446238
7202,17548.6549116
7203,28311.1521338
7303,8879.22854663
7309,18394.9639581
8102,15841.062622
8106,15677.2432467
8107,15238.2968797
8108,8082.07135786
8110,16452.6166425
8111,28629.4846998
8112,9690.32871816
8201,75290.4734909
8202,57695.2291917
8203,22580.4952877
8206,4628.15413054
8207,32622.353762
9102,24608.7033495
9116,17882.2190406
9117,24426.5685497
9118,13982.2560393
10101,53745.0600027
10102,103983.751197
10103,34898.2383021
10104,17477.4564471
10106,26571.7553646
10108,59432.1993396
10109,3874.65430195
10201,42411.9667328
10202,98464.7961777
10203,40800.9085408
10204,14181.3421746
10205,35459.4766762
10206,22377.098804
10207,56373.6485022
10208,251721.729417
10209,83108.5206696
10210,81487.2036123
10303,21573.4266528
10305,14640.3062457
10306,50755.4407338
10401,249738.267813
10403,102242.646845
11201,1749092.7354
11202,1273362.11702
11203,201236.598175
11303,1513586.65924
12101,1980095.3624
12102,10225.0058905
12103,644192.335309
12104,121304.652168
12201,2016344.51086
12301,108979.499529
12302,130837.008109
12303,382157.532247
12401,4397752.56861
12402,23439.8500325
14101,22759.3935353
14102,32891.270118
14106,26240.0509011
14201,22697.108923
15101,44783.3661677
15102,35315.1787157
16202,30923.6116907
16203,5294.80229698
16207,2845.94898721
